work_id,author_id,author_position,institutions,from_openalex
10.1109/tvcg.2011.239,A5100784734,8,"[""I889458895"", ""I200769079""]",True
10.1109/vast.2011.6102456,A5019756314,1,"[""I130769515""]",True
10.1109/vast.2011.6102456,A5027014298,2,"[""I130769515""]",True
10.1109/vast.2011.6102456,A5052151056,3,"[""I130769515""]",True
10.1109/vast.2011.6102456,A5061103977,4,"[""I130769515""]",True
10.1109/vast.2011.6102456,A5067447713,5,"[""I130769515""]",True
10.1109/vast.2011.6102456,A5009542542,6,"[""I130769515""]",True
10.1109/vast.2011.6102456,A5100320944,7,"[""I130769515""]",True
10.1109/vast.2011.6102456,A5026659841,8,"[""I130769515""]",True
10.1109/tvcg.2011.229,A5059742070,1,"[""I189712700""]",True
10.1109/tvcg.2011.229,A5080987337,2,"[""I189712700""]",True
10.1109/tvcg.2011.229,A5073919282,3,"[""I189712700""]",True
10.1109/tvcg.2011.220,A5005986566,1,"[""I17974374""]",True
10.1109/tvcg.2011.220,A5009099532,2,"[""I17974374""]",True
10.1109/tvcg.2011.220,A5076741848,3,"[""I17974374""]",True
10.1109/tvcg.2011.220,A5027973658,4,"[""I17974374""]",True
10.1109/tvcg.2011.220,A5011424640,5,"[""I17974374""]",True
10.1109/tvcg.2011.226,A5016295654,1,"[""I100066346""]",True
10.1109/tvcg.2011.226,A5090876108,2,"[""I100066346""]",True
10.1109/tvcg.2011.226,A5065310800,3,"[""I89864525""]",True
10.1109/tvcg.2011.226,A5008702561,4,"[""I89864525""]",True
10.1109/tvcg.2011.226,A5073619125,5,"[""I100066346""]",True
10.1109/tvcg.2011.179,A5091174785,1,"[""I189712700""]",True
10.1109/tvcg.2011.179,A5059742070,2,"[""I189712700""]",True
10.1109/tvcg.2011.179,A5073919282,3,"[""I189712700""]",True
10.1109/tvcg.2011.192,A5065943691,1,"[""I136199984"", ""I4210144062"", ""I1283280774""]",True
10.1109/tvcg.2011.192,A5010436269,2,"[""I136199984"", ""I4210144062"", ""I1283280774""]",True
10.1109/tvcg.2011.192,A5112710952,3,"[""I1283280774"", ""I4210144062"", ""I136199984""]",True
10.1109/tvcg.2011.192,A5028793315,4,"[""I4210144062"", ""I136199984"", ""I1283280774""]",True
10.1109/tvcg.2011.192,A5019106665,5,"[""I4210155236"", ""I1283280774"", ""I4210144062"", ""I4210154694"", ""I136199984""]",True
10.1109/tvcg.2011.192,A5086868908,6,"[""I136199984"", ""I1283280774"", ""I4210144062""]",True
10.1109/tvcg.2011.192,A5047169723,7,"[""I136199984"", ""I1283280774"", ""I4210144062""]",True
10.1109/tvcg.2011.192,A5043151044,8,"[""I1283280774"", ""I4210144062"", ""I136199984""]",True
10.1109/tvcg.2011.186,A5079897672,1,"[""I154570441"", ""I1290206253""]",True
10.1109/tvcg.2011.186,A5028009047,2,"[""I4210164937""]",True
10.1109/tvcg.2011.186,A5090345450,3,"[""I4210164937""]",True
10.1109/tvcg.2011.186,A5020340631,4,"[""I4210164937""]",True
10.1109/tvcg.2011.233,A5110386745,1,"[""I169381384""]",True
10.1109/tvcg.2011.233,A5058678073,2,"[""I100296615"", ""I134560555"", ""I4210160189"", ""I4210119061"", ""I4210152422"", ""I3131550300""]",True
10.1109/tvcg.2011.233,A5009099532,3,"[""I4210092357"", ""I17974374""]",True
10.1109/tvcg.2011.233,A5026391994,4,"[""I17974374"", ""I4210092357""]",True
10.1109/tvcg.2011.233,A5024074640,5,"[""I169381384""]",True
10.1109/tvcg.2011.181,A5038299474,1,"[""I83019370""]",True
10.1109/tvcg.2011.181,A5003654893,2,"[""I83019370""]",True
10.1109/tvcg.2011.181,A5025297422,3,"[""I83019370""]",True
10.1109/tvcg.2011.181,A5022699013,4,"[""I4210144576""]",True
10.1109/tvcg.2011.181,A5057538550,5,"[""I4210144576""]",True
10.1109/tvcg.2011.181,A5051025031,6,"[""I83019370""]",True
10.1109/tvcg.2011.201,A5049609802,1,"[""I83019370""]",True
10.1109/tvcg.2011.201,A5051025031,2,"[""I83019370""]",True
10.1109/tvcg.2011.175,A5068008545,1,"[""I27837315""]",True
10.1109/tvcg.2011.175,A5064931337,2,"[""I27837315""]",True
10.1109/tvcg.2011.175,A5026986610,3,"[""I27837315""]",True
10.1109/tvcg.2011.193,A5016295654,1,"[""I100066346""]",True
10.1109/tvcg.2011.193,A5038794027,2,"[""I100066346""]",True
10.1109/tvcg.2011.193,A5067224066,3,"[""I100066346""]",True
10.1109/tvcg.2011.193,A5060939522,4,"[""I100066346""]",True
10.1109/tvcg.2011.193,A5073619125,5,"[""I100066346""]",True
10.1109/vast.2011.6102449,A5064306421,1,"[""I859038795""]",True
10.1109/vast.2011.6102449,A5036723560,2,"[""I859038795""]",True
10.1109/vast.2011.6102449,A5076430518,3,"[""I859038795""]",True
10.1109/vast.2011.6102449,A5113555684,4,"[""I859038795""]",True
10.1109/vast.2011.6102449,A5062711342,5,"[""I859038795""]",True
10.1109/vast.2011.6102449,A5037675411,6,"[""I859038795""]",True
10.1109/vast.2011.6102453,A5033915778,1,"[""I83019370""]",True
10.1109/vast.2011.6102453,A5051025031,2,"[""I83019370""]",True
10.1109/tvcg.2011.202,A5077490455,1,"[""I83019370""]",True
10.1109/tvcg.2011.202,A5000420564,2,"[""I83019370""]",True
10.1109/tvcg.2011.202,A5053109913,3,"[""I83019370""]",True
10.1109/tvcg.2011.188,A5000474356,1,"[""I889458895"", ""I200769079""]",True
10.1109/tvcg.2011.188,A5077712580,2,"[""I4210114115""]",True
10.1109/tvcg.2011.188,A5084279065,3,"[""I4210114115""]",True
10.1109/tvcg.2011.188,A5091466289,4,"[""I889458895"", ""I200769079""]",True
10.1109/tvcg.2011.248,A5037578563,1,"[""I18014758""]",True
10.1109/tvcg.2011.248,A5033912951,2,"[""I18014758""]",True
10.1109/tvcg.2011.248,A5060664606,3,"[""I18014758""]",True
10.1109/tvcg.2011.248,A5091630951,4,"[""I195893171""]",True
10.1109/tvcg.2011.248,A5023373846,5,"[""I195893171""]",True
10.1109/tvcg.2011.248,A5078786321,6,"[""I4210159854""]",True
10.1109/tvcg.2011.248,A5110631057,7,"[""I18014758""]",True
10.1109/tvcg.2011.190,A5028355998,1,"[""I97018004""]",True
10.1109/tvcg.2011.190,A5068085968,2,"[""I97018004""]",True
10.1109/tvcg.2011.190,A5090570042,3,"[""I97018004""]",True
10.1109/tvcg.2011.209,A5019551372,1,"[""I180825142""]",True
10.1109/tvcg.2011.209,A5079369129,2,"[""I180825142""]",True
10.1109/vast.2011.6102455,A5100317841,1,"[""I200769079"", ""I889458895""]",True
10.1109/vast.2011.6102455,A5020927169,2,"[""I889458895"", ""I200769079""]",True
10.1109/vast.2011.6102455,A5100366001,3,"[""I889458895"", ""I200769079""]",True
10.1109/vast.2011.6102455,A5100406620,4,"[""I889458895"", ""I200769079""]",True
10.1109/vast.2011.6102455,A5091466289,5,"[""I200769079"", ""I889458895""]",True
10.1109/vast.2011.6102455,A5021357065,6,"[""I889458895"", ""I200769079""]",True
10.1109/tvcg.2011.196,A5108676162,1,"[""I18014758""]",True
10.1109/tvcg.2011.196,A5084098357,2,"[""I18014758""]",True
10.1109/tvcg.2011.183,A5014594342,1,"[""I4092182""]",True
10.1109/tvcg.2011.183,A5061106600,2,"[""I4092182""]",True
10.1109/tvcg.2011.183,A5042080340,3,"[""I4092182""]",True
10.1109/tvcg.2011.183,A5031057530,4,"[""I4092182""]",True
10.1109/tvcg.2011.183,A5048047909,5,"[""I4092182""]",True
10.1109/vast.2011.6102461,A5055992752,1,"[""I102149020""]",True
10.1109/vast.2011.6102461,A5100357631,2,"[""I102149020""]",True
10.1109/vast.2011.6102461,A5089451178,3,"[""I121934306""]",True
10.1109/vast.2011.6102461,A5110208682,4,"[""I102149020""]",True
10.1109/vast.2011.6102454,A5022699013,1,"[""I135140700"", ""I4210144576""]",True
10.1109/vast.2011.6102454,A5057538550,2,"[""I135140700"", ""I4210144576""]",True
10.1109/vast.2011.6102454,A5058678073,3,"[""I4210160189"", ""I3131550300"", ""I4210119061"", ""I100296615"", ""I134560555"", ""I4210152422""]",True
10.1109/vast.2011.6102454,A5024898168,4,"[""I122991210""]",True
10.1109/vast.2011.6102454,A5108279292,5,"[""I4210144576"", ""I135140700""]",True
10.1109/tvcg.2011.178,A5065040154,1,"[""I4432739""]",True
10.1109/tvcg.2011.178,A5041191852,2,[],True
10.1109/tvcg.2011.178,A5000755776,3,"[""I4432739""]",True
10.1109/tvcg.2011.261,A5054749881,1,"[""I20231570""]",True
10.1109/tvcg.2011.261,A5100895649,2,"[""I20231570""]",True
10.1109/tvcg.2011.261,A5038943746,3,"[""I20231570""]",True
10.1109/tvcg.2011.205,A5072951828,1,"[""I148366613""]",True
10.1109/tvcg.2011.205,A5083345538,2,"[""I87354575"", ""I148366613""]",True
10.1109/tvcg.2011.195,A5018820623,1,"[""I185261750""]",True
10.1109/tvcg.2011.195,A5029815396,2,"[""I74753095""]",True
10.1109/tvcg.2011.195,A5054725183,3,"[""I1326498283""]",True
10.1109/tvcg.2011.195,A5063443025,4,"[""I185261750""]",True
10.1109/tvcg.2011.162,A5103250875,1,"[""I84218800"", ""I1343871089""]",True
10.1109/tvcg.2011.162,A5088109190,2,"[""I1343871089""]",True
10.1109/tvcg.2011.162,A5019902487,3,"[""I1282311441""]",True
10.1109/tvcg.2011.162,A5018130478,4,"[""I1343871089""]",True
10.1109/tvcg.2011.162,A5009460413,5,"[""I223532165""]",True
10.1109/tvcg.2011.162,A5000687536,6,"[""I1343871089""]",True
10.1109/tvcg.2011.162,A5005188509,7,"[""I926574661""]",True
10.1109/tvcg.2011.162,A5077191719,8,"[""I84218800""]",True
10.1109/tvcg.2011.161,A5072393155,1,"[""I22465464""]",True
10.1109/tvcg.2011.161,A5061059879,2,"[""I102134673""]",True
10.1109/tvcg.2011.234,A5079897672,1,"[""I154570441""]",True
10.1109/tvcg.2011.234,A5028885566,2,"[""I154570441""]",True
10.1109/tvcg.2011.234,A5046620680,3,"[""I154570441""]",True
10.1109/tvcg.2011.234,A5075722001,4,"[""I154570441""]",True
10.1109/tvcg.2011.251,A5052445776,1,"[""I168635309""]",True
10.1109/tvcg.2011.251,A5012561411,2,"[""I4210099137"", ""I4210153468"", ""I168635309""]",True
10.1109/tvcg.2011.251,A5068799512,3,"[""I1290206253"", ""I4210164937""]",True
10.1109/tvcg.2011.251,A5062129811,4,"[""I4210164937"", ""I1290206253""]",True
10.1109/tvcg.2011.251,A5090970785,5,"[""I1290206253"", ""I201448701""]",True
10.1109/tvcg.2011.207,A5043102053,1,"[""I4210137873""]",True
10.1109/tvcg.2011.207,A5111915664,2,"[""I4210137873"", ""I180437899""]",True
10.1109/tvcg.2011.207,A5050762735,3,"[""I4210137873""]",True
10.1109/tvcg.2011.207,A5047104707,4,"[""I193619901"", ""I4210137873""]",True
10.1109/tvcg.2011.169,A5003377833,1,"[""I189712700""]",True
10.1109/tvcg.2011.169,A5016031646,2,"[""I189712700""]",True
10.1109/vast.2011.6102457,A5045256341,1,"[""I219193219""]",True
10.1109/vast.2011.6102457,A5026799813,2,"[""I219193219""]",True
10.1109/vast.2011.6102457,A5018584803,3,"[""I219193219""]",True
10.1109/tvcg.2011.224,A5043545263,1,"[""I102134673""]",True
10.1109/tvcg.2011.224,A5022825349,2,[],True
10.1109/tvcg.2011.224,A5071234214,3,"[""I102134673""]",True
10.1109/tvcg.2011.224,A5000813954,4,"[""I102134673""]",True
10.1109/tvcg.2011.224,A5048647256,5,"[""I102134673""]",True
10.1109/vast.2011.6102439,A5051532808,1,"[""I31512782""]",True
10.1109/vast.2011.6102439,A5015182248,2,"[""I189712700"", ""I31512782""]",True
10.1109/vast.2011.6102439,A5101498642,3,"[""I31512782""]",True
10.1109/vast.2011.6102439,A5016219620,4,"[""I31512782"", ""I189712700""]",True
10.1109/vast.2011.6102439,A5006873695,5,"[""I31512782""]",True
10.1109/vast.2011.6102439,A5017310929,6,"[""I31512782""]",True
10.1109/tvcg.2011.249,A5040371404,1,"[""I195893171""]",True
10.1109/tvcg.2011.249,A5040080342,2,"[""I195893171""]",True
10.1109/tvcg.2011.249,A5040236693,3,"[""I195893171""]",True
10.1109/tvcg.2011.249,A5091630951,4,"[""I195893171""]",True
10.1109/tvcg.2011.243,A5082209080,1,"[""I4210138551""]",True
10.1109/tvcg.2011.243,A5087836838,2,"[""I4210138551""]",True
10.1109/tvcg.2011.243,A5030293383,3,"[""I4210138551""]",True
10.1109/tvcg.2011.243,A5034699298,4,"[""I4210138551""]",True
10.1109/vast.2011.6102438,A5088085186,1,"[""I130701444""]",True
10.1109/vast.2011.6102438,A5082668404,2,"[""I130701444""]",True
10.1109/tvcg.2011.253,A5023511994,1,"[""I130828816""]",True
10.1109/tvcg.2011.253,A5059045145,2,"[""I107606265""]",True
10.1109/tvcg.2011.253,A5052473265,3,"[""I107606265""]",True
10.1109/tvcg.2011.253,A5025082043,4,"[""I130828816""]",True
10.1109/tvcg.2011.259,A5072697451,1,"[""I195893171""]",True
10.1109/tvcg.2011.259,A5012693590,2,"[""I195893171""]",True
10.1109/tvcg.2011.259,A5091630951,3,"[""I195893171""]",True
10.1109/vast.2011.6102448,A5025616122,1,"[""I3019423309""]",True
10.1109/vast.2011.6102448,A5090713275,2,"[""I3019423309""]",True
10.1109/vast.2011.6102448,A5108206290,3,"[""I3019423309""]",True
10.1109/vast.2011.6102448,A5063602485,4,"[""I3019423309""]",True
10.1109/vast.2011.6102448,A5032433963,5,"[""I3019423309""]",True
10.1109/tvcg.2011.223,A5058678073,1,"[""I4210119061"", ""I100296615"", ""I3131550300"", ""I134560555"", ""I4210152422"", ""I4210160189""]",True
10.1109/tvcg.2011.223,A5110386745,2,"[""I169381384""]",True
10.1109/tvcg.2011.223,A5024074640,3,"[""I169381384""]",True
10.1109/tvcg.2011.203,A5017415898,1,"[""I100066346""]",True
10.1109/tvcg.2011.203,A5081285219,2,"[""I100066346""]",True
10.1109/tvcg.2011.203,A5091354130,3,"[""I100066346""]",True
10.1109/tvcg.2011.203,A5073619125,4,"[""I100066346""]",True
10.1109/tvcg.2011.176,A5065868869,1,"[""I90965887"", ""I57206974""]",True
10.1109/tvcg.2011.176,A5110696883,2,"[""I90965887"", ""I57206974""]",True
10.1109/tvcg.2011.176,A5069370648,3,"[""I205783295""]",True
10.1109/tvcg.2011.176,A5090261891,4,"[""I205783295""]",True
10.1109/tvcg.2011.176,A5033419561,5,"[""I205783295""]",True
10.1109/tvcg.2011.176,A5006773757,6,"[""I57206974"", ""I90965887""]",True
10.1109/tvcg.2011.176,A5111922380,7,"[""I57206974"", ""I90965887""]",True
10.1109/tvcg.2011.250,A5031057530,1,"[""I4092182""]",True
10.1109/tvcg.2011.250,A5088255721,2,"[""I4092182""]",True
10.1109/tvcg.2011.250,A5042080340,3,"[""I4092182""]",True
10.1109/tvcg.2011.250,A5003116261,4,"[""I4092182""]",True
10.1109/tvcg.2011.250,A5048047909,5,"[""I4092182""]",True
10.1109/tvcg.2011.191,A5049298894,1,"[""I25974101""]",True
10.1109/tvcg.2011.191,A5017735217,2,"[""I25974101""]",True
10.1109/tvcg.2011.219,A5019559208,1,"[""I52357470""]",True
10.1109/tvcg.2011.219,A5028237720,2,"[""I52357470""]",True
10.1109/tvcg.2011.219,A5065630217,3,"[""I52357470""]",True
10.1109/tvcg.2011.213,A5089358991,1,"[""I4665924""]",True
10.1109/tvcg.2011.213,A5088255721,2,"[""I4092182""]",True
10.1109/tvcg.2011.213,A5039180428,3,"[""I4665924""]",True
10.1109/tvcg.2011.173,A5086334362,1,"[""I251424209""]",True
10.1109/tvcg.2011.173,A5082300315,2,"[""I251424209""]",True
10.1109/tvcg.2011.173,A5075596050,3,"[""I251424209""]",True
10.1109/tvcg.2011.173,A5022294742,4,"[""I4432739""]",True
10.1109/tvcg.2011.173,A5034698887,5,"[""I251424209""]",True
10.1109/tvcg.2011.173,A5045086893,6,"[""I251424209""]",True
10.1109/tvcg.2011.171,A5083864266,1,"[""I185443292""]",True
10.1109/tvcg.2011.171,A5008640200,2,"[""I185443292""]",True
10.1109/tvcg.2011.171,A5100607707,3,"[""I1327163397"", ""I59553526""]",True
10.1109/tvcg.2011.171,A5111314141,4,"[""I185443292""]",True
10.1109/tvcg.2011.227,A5016175339,1,"[""I74775410""]",True
10.1109/tvcg.2011.227,A5082334156,2,"[""I173911158""]",True
10.1109/vast.2011.6102445,A5050064511,1,"[""I27804330"", ""I175594653""]",True
10.1109/vast.2011.6102445,A5084913586,2,"[""I121934306""]",True
10.1109/vast.2011.6102445,A5024409647,3,"[""I169086405""]",True
10.1109/vast.2011.6102445,A5109222584,4,"[""I121934306""]",True
10.1109/vast.2011.6102445,A5110208682,5,"[""I102149020""]",True
10.1109/vast.2011.6102445,A5089451178,6,"[""I121934306""]",True
10.1109/vast.2011.6102437,A5085294981,1,"[""I94509681""]",True
10.1109/vast.2011.6102437,A5011059989,2,"[""I94509681""]",True
10.1109/vast.2011.6102437,A5000099153,3,"[""I94509681""]",True
10.1109/tvcg.2011.244,A5018178386,1,"[""I1282311441""]",True
10.1109/tvcg.2011.244,A5085342992,2,"[""I1282311441""]",True
10.1109/tvcg.2011.244,A5019902487,3,"[""I1282311441""]",True
10.1109/tvcg.2011.246,A5014319412,1,"[""I11957088""]",True
10.1109/tvcg.2011.246,A5101913449,2,"[""I11957088""]",True
10.1109/tvcg.2011.232,A5037585630,1,"[""I135310074""]",True
10.1109/tvcg.2011.232,A5032698492,2,"[""I135310074""]",True
10.1109/tvcg.2011.232,A5084778474,3,"[""I135310074""]",True
10.1109/tvcg.2011.214,A5070786820,1,"[""I202697423""]",True
10.1109/tvcg.2011.214,A5007041759,2,"[""I2800759272""]",True
10.1109/tvcg.2011.214,A5064723143,3,"[""I2800759272""]",True
10.1109/tvcg.2011.214,A5013856888,4,"[""I2800759272""]",True
10.1109/tvcg.2011.214,A5086856121,5,"[""I202697423""]",True
10.1109/tvcg.2011.214,A5023230783,6,"[""I202697423""]",True
10.1109/tvcg.2011.214,A5042196702,7,"[""I204250578""]",True
10.1109/tvcg.2011.214,A5009229122,8,"[""I2800759272""]",True
10.1109/tvcg.2011.214,A5000147776,9,"[""I202697423""]",True
10.1109/tvcg.2011.197,A5071681891,1,"[""I180825142""]",True
10.1109/tvcg.2011.197,A5079369129,2,"[""I180825142""]",True
10.1109/tvcg.2011.197,A5048992354,3,"[""I180825142""]",True
10.1109/tvcg.2011.198,A5028868240,1,"[""I202697423"", ""I64152125""]",True
10.1109/tvcg.2011.198,A5028786756,2,"[""I202697423"", ""I64152125""]",True
10.1109/tvcg.2011.198,A5000147776,3,"[""I202697423"", ""I64152125""]",True
10.1109/tvcg.2011.225,A5030890781,1,"[""I1343190059""]",True
10.1109/tvcg.2011.225,A5022585634,2,"[""I1343190059""]",True
10.1109/tvcg.2011.225,A5086341216,3,"[""I35440088""]",True
10.1109/tvcg.2011.225,A5053360336,4,"[""I1343190059""]",True
10.1109/tvcg.2011.225,A5033107604,5,"[""I35440088""]",True
10.1109/tvcg.2011.225,A5015678021,6,"[""I145847075""]",True
10.1109/tvcg.2011.225,A5109928029,7,"[""I145847075""]",True
10.1109/tvcg.2011.237,A5085294981,1,"[""I94509681""]",True
10.1109/tvcg.2011.237,A5046964482,2,"[""I94509681""]",True
10.1109/tvcg.2011.237,A5000099153,3,"[""I94509681""]",True
10.1109/tvcg.2011.212,A5052995018,1,"[""I80850581"", ""I17974374""]",True
10.1109/tvcg.2011.212,A5073099181,2,"[""I17974374""]",True
10.1109/tvcg.2011.212,A5065725754,3,"[""I181391015"", ""I17974374""]",True
10.1109/tvcg.2011.212,A5009378018,4,"[""I17974374"", ""I181391015""]",True
10.1109/tvcg.2011.212,A5066927815,5,"[""I17974374""]",True
10.1109/vast.2011.6102440,A5100745766,1,"[""I130701444""]",True
10.1109/vast.2011.6102440,A5027462416,2,"[""I130701444""]",True
10.1109/vast.2011.6102440,A5082668404,3,"[""I130701444""]",True
10.1109/tvcg.2011.215,A5108990430,1,"[""I83019370""]",True
10.1109/tvcg.2011.215,A5111985276,2,"[""I4210122849""]",True
10.1109/tvcg.2011.215,A5077204103,3,"[""I83019370""]",True
10.1109/tvcg.2011.215,A5006761415,4,"[""I183935753"", ""I200166805""]",True
10.1109/tvcg.2011.215,A5109928029,5,"[""I145847075""]",True
10.1109/tvcg.2011.215,A5081456690,6,"[""I83019370""]",True
10.1109/tvcg.2011.215,A5086223886,7,"[""I83019370""]",True
10.1109/tvcg.2011.163,A5051193196,1,"[""I102149020""]",True
10.1109/tvcg.2011.163,A5081622405,2,"[""I102149020""]",True
10.1109/tvcg.2011.166,A5100867302,1,"[""I39586589""]",True
10.1109/tvcg.2011.166,A5034961780,2,"[""I39586589""]",True
10.1109/tvcg.2011.166,A5031570473,3,"[""I39586589""]",True
10.1109/tvcg.2011.166,A5029084614,4,"[""I161548249"", ""I39586589""]",True
10.1109/tvcg.2011.166,A5009341822,5,"[""I161548249""]",True
10.1109/tvcg.2011.235,A5010833582,1,"[""I4432739""]",True
10.1109/tvcg.2011.235,A5000755776,2,"[""I4432739""]",True
10.1109/tvcg.2011.199,A5035473399,1,"[""I192454743"", ""I4210104735""]",True
10.1109/tvcg.2011.199,A5063030920,2,"[""I223532165""]",True
10.1109/tvcg.2011.199,A5013952808,3,"[""I223532165""]",True
10.1109/tvcg.2011.199,A5044669967,4,"[""I1297288678""]",True
10.1109/tvcg.2011.199,A5068312712,5,"[""I31746571""]",True
10.1109/tvcg.2011.199,A5033429280,6,"[""I4210104735"", ""I192454743""]",True
10.1109/tvcg.2011.199,A5030586741,7,"[""I192454743"", ""I4210104735""]",True
10.1109/tvcg.2011.199,A5009460413,8,"[""I223532165""]",True
10.1109/tvcg.2011.199,A5019902487,9,"[""I1282311441""]",True
10.1109/tvcg.2011.177,A5100349956,1,"[""I223532165""]",True
10.1109/tvcg.2011.177,A5063625747,2,"[""I223532165""]",True
10.1109/tvcg.2011.177,A5009460413,3,"[""I223532165""]",True
10.1109/tvcg.2011.177,A5049695343,4,"[""I97018004""]",True
10.1109/tvcg.2011.260,A5062412211,1,"[""I19648265""]",True
10.1109/tvcg.2011.260,A5036615525,2,"[""I19648265""]",True
10.1109/tvcg.2011.260,A5067836089,3,"[""I19648265""]",True
10.1109/tvcg.2011.260,A5037414175,4,"[""I19648265""]",True
10.1109/tvcg.2011.236,A5028120148,1,"[""I59270414""]",True
10.1109/tvcg.2011.236,A5083989376,2,"[""I59270414""]",True
10.1109/tvcg.2011.208,A5062795084,1,"[""I39586589""]",True
10.1109/tvcg.2011.208,A5053235466,2,"[""I39586589""]",True
10.1109/tvcg.2011.208,A5109478560,3,"[""I39586589""]",True
10.1109/tvcg.2011.208,A5024135995,4,"[""I39586589""]",True
10.1109/tvcg.2011.208,A5100337178,5,"[""I40120149"", ""I39586589""]",True
10.1109/tvcg.2011.174,A5048992354,1,"[""I180825142""]",True
10.1109/tvcg.2011.174,A5044181405,2,"[""I180825142""]",True
10.1109/tvcg.2011.174,A5079369129,3,"[""I180825142""]",True
10.1109/tvcg.2011.174,A5071681891,4,"[""I180825142""]",True
10.1109/tvcg.2011.160,A5024860629,1,"[""I1326498283""]",True
10.1109/tvcg.2011.160,A5089688638,2,"[""I4210144804"", ""I216852786"", ""I1294671590"", ""I1326498283""]",True
10.1109/tvcg.2011.160,A5032305401,3,"[""I1326498283""]",True
10.1109/tvcg.2011.160,A5060725233,4,"[""I1326498283""]",True
10.1109/tvcg.2011.231,A5040558744,1,"[""I66946132""]",True
10.1109/tvcg.2011.231,A5086440196,2,"[""I66946132""]",True
10.1109/tvcg.2011.159,A5040080342,1,"[""I195893171""]",True
10.1109/tvcg.2011.159,A5067734926,2,"[""I153267046""]",True
10.1109/tvcg.2011.159,A5027862555,3,"[""I195893171""]",True
10.1109/tvcg.2011.159,A5040371404,4,"[""I195893171""]",True
10.1109/tvcg.2011.159,A5005530908,5,"[""I153267046""]",True
10.1109/tvcg.2011.159,A5040236693,6,"[""I195893171""]",True
10.1109/vast.2011.6102458,A5072249624,1,"[""I1341412227"", ""I4210126794""]",True
10.1109/vast.2011.6102458,A5101645589,2,"[""I107639228""]",True
