author_id,openalex_author_id_url,display_name,orcid,source
A5052713932,https://openalex.org/A5052713932,Dani Tost,https://orcid.org/0000-0001-9619-605X,openalex
A5003196740,https://openalex.org/A5003196740,Isabel Navazo,,openalex
A5030815730,https://openalex.org/A5030815730,Martin Brady,https://orcid.org/0000-0002-1484-5683,openalex
A5113903528,https://openalex.org/A5113903528,K. Jung,,openalex
A5042553752,https://openalex.org/A5042553752,Hien Thi Nguyen,https://orcid.org/0000-0003-1444-3120,openalex
A5058684461,https://openalex.org/A5058684461,Nguyễn Thị Thanh Thủy,https://orcid.org/0000-0002-9358-6201,openalex
A5005360401,https://openalex.org/A5005360401,Jackie Assa,,openalex
A5111253938,https://openalex.org/A5111253938,T. Milo,,openalex
A5026657166,https://openalex.org/A5026657166,R. Westermann,,openalex
A5068438408,https://openalex.org/A5068438408,G. Albertelli,,openalex
A5037106751,https://openalex.org/A5037106751,Yong Zhou,https://orcid.org/0000-0002-5141-1083,openalex
A5045827183,https://openalex.org/A5045827183,A. Kaufman,,openalex
A5011976234,https://openalex.org/A5011976234,Kyoko Nakamura,https://orcid.org/0000-0003-3225-1384,openalex
A5055566265,https://openalex.org/A5055566265,Jürgen Freund,,openalex
A5042475787,https://openalex.org/A5042475787,Kenneth R. Sloan,https://orcid.org/0000-0002-8747-4449,openalex
A5080030247,https://openalex.org/A5080030247,Yuval Levy,https://orcid.org/0000-0002-0525-3395,openalex
A5031580177,https://openalex.org/A5031580177,R.d. Bergeron,,openalex
A5046751441,https://openalex.org/A5046751441,B. I. Rabinovich,,openalex
A5089320763,https://openalex.org/A5089320763,J.e. Bossert,,openalex
A5039222119,https://openalex.org/A5039222119,Jon Reisner,https://orcid.org/0000-0001-9688-7176,openalex
A5024566083,https://openalex.org/A5024566083,J. Winterkamp,https://orcid.org/0000-0001-9986-4578,openalex
A5076455568,https://openalex.org/A5076455568,Jean M. Favre,https://orcid.org/0000-0001-8038-593X,openalex
A5026944579,https://openalex.org/A5026944579,C. Mandal,,openalex
A5016378470,https://openalex.org/A5016378470,Baba C. Vemuri,https://orcid.org/0000-0002-1400-5844,openalex
A5035347745,https://openalex.org/A5035347745,Egemen Tanin,https://orcid.org/0000-0001-5014-1969,openalex
A5078715930,https://openalex.org/A5078715930,Richard Beigel,,openalex
A5076895332,https://openalex.org/A5076895332,Steven P. Reiss,https://orcid.org/0000-0003-0942-1883,openalex
A5105838696,https://openalex.org/A5105838696,S.g. Eick,,openalex
A5060608833,https://openalex.org/A5060608833,Tingshu He,https://orcid.org/0000-0003-4648-201X,openalex
A5019756329,https://openalex.org/A5019756329,H. Pfister,,openalex
A5024656281,https://openalex.org/A5024656281,A. Kaufman,,openalex
A5028391969,https://openalex.org/A5028391969,John Kolojejchick,,openalex
A5072369536,https://openalex.org/A5072369536,T. Tenev,,openalex
A5061851752,https://openalex.org/A5061851752,Ramana Rao,,openalex
A5038280012,https://openalex.org/A5038280012,S. Kuschfeldt,,openalex
A5051283175,https://openalex.org/A5051283175,Michael Holzner,,openalex
A5111487759,https://openalex.org/A5111487759,Richard D. Lawrence,,openalex
A5084240918,https://openalex.org/A5084240918,George Almási,,openalex
A5012330510,https://openalex.org/A5012330510,D.c. Banks,,openalex
A5089540620,https://openalex.org/A5089540620,J.t. Foley,,openalex
A5035034341,https://openalex.org/A5035034341,K.n. Vidimce,,openalex
A5023595353,https://openalex.org/A5023595353,Ming Hoe Kiu,,openalex
A5098652324,https://openalex.org/A5098652324,V. Jaswa,,openalex
A5050757518,https://openalex.org/A5050757518,A. Kaufman,,openalex
A5111866759,https://openalex.org/A5111866759,T. Teraoka,,openalex
A5050979241,https://openalex.org/A5050979241,Minoru Maruyama,https://orcid.org/0000-0002-6406-0649,openalex
A5024974144,https://openalex.org/A5024974144,Dereth Drake,,openalex
A5015732156,https://openalex.org/A5015732156,Timothy W. Simpson,https://orcid.org/0000-0002-6287-0461,openalex
A5077903750,https://openalex.org/A5077903750,Larry Smithmier,,openalex
A5011769177,https://openalex.org/A5011769177,J.j. Loomis,,openalex
A5102867647,https://openalex.org/A5102867647,Xiuwen Liu,https://orcid.org/0000-0002-9320-3872,openalex
A5009646771,https://openalex.org/A5009646771,K. Fujimura,,openalex
A5054544594,https://openalex.org/A5054544594,M.l. Evans,,openalex
A5014429725,https://openalex.org/A5014429725,H. Ishikawa,,openalex
A5059776687,https://openalex.org/A5059776687,Jed Marti,,openalex
A5070664467,https://openalex.org/A5070664467,М. Б. Шнеерсон,,openalex
A5054141042,https://openalex.org/A5054141042,C.r. Volpe,,openalex
A5052272013,https://openalex.org/A5052272013,Ephraim P. Glinert,,openalex
A5089427732,https://openalex.org/A5089427732,Borys Flak,,openalex
A5069345038,https://openalex.org/A5069345038,Peter Cahoon,,openalex
A5029403462,https://openalex.org/A5029403462,Lisa M. Sobierajski,,openalex
A5045542854,https://openalex.org/A5045542854,Will Schroeder,https://orcid.org/0000-0003-3815-9386,openalex
A5101137673,https://openalex.org/A5101137673,Suya You,,openalex
A5062659292,https://openalex.org/A5062659292,K. Junyaprasert,,openalex
A5001615692,https://openalex.org/A5001615692,S. Muraki,,openalex
A5016943819,https://openalex.org/A5016943819,Yong Zhou,https://orcid.org/0000-0002-4099-8077,openalex
A5054405778,https://openalex.org/A5054405778,M. Wax,,openalex
A5110322946,https://openalex.org/A5110322946,Zhengrong Liang,,openalex
A5013067496,https://openalex.org/A5013067496,V. Interrante,,openalex
A5100428456,https://openalex.org/A5100428456,Qian Chen,https://orcid.org/0000-0002-1909-302X,openalex
A5034588872,https://openalex.org/A5034588872,G. Medioni,,openalex
A5038683560,https://openalex.org/A5038683560,Zhifan Zhu,https://orcid.org/0000-0002-0508-128X,openalex
A5053487546,https://openalex.org/A5053487546,R. Machiraju,,openalex
A5019380016,https://openalex.org/A5019380016,B. Fry,,openalex
A5003226930,https://openalex.org/A5003226930,R. Moorhead,,openalex
A5102099828,https://openalex.org/A5102099828,Wenli Cai,,openalex
A5103446832,https://openalex.org/A5103446832,Jun Chao Xia,,openalex
A5110466417,https://openalex.org/A5110466417,Ricardo S. Avila,,openalex
A5048716011,https://openalex.org/A5048716011,L.m. Sobierajski,,openalex
A5077439244,https://openalex.org/A5077439244,W.e. Lorensen,,openalex
A5015444670,https://openalex.org/A5015444670,Raj Shekhar,https://orcid.org/0000-0002-2047-3214,openalex
A5084040979,https://openalex.org/A5084040979,Elias A. Fayyad,,openalex
A5110478999,https://openalex.org/A5110478999,J. Fredrick Cornhill,,openalex
A5064090120,https://openalex.org/A5064090120,Francine Evans,,openalex
A5060741187,https://openalex.org/A5060741187,Steven Skiena,https://orcid.org/0000-0003-0397-7514,openalex
A5019100343,https://openalex.org/A5019100343,Malte Zöckler,,openalex
A5109264459,https://openalex.org/A5109264459,D. Stalling,,openalex
A5028974723,https://openalex.org/A5028974723,Reinhard Klein,,openalex
A5005619937,https://openalex.org/A5005619937,G. Liebich,,openalex
A5069812590,https://openalex.org/A5069812590,Jeff Senn,,openalex
A5020823835,https://openalex.org/A5020823835,Cristina C. Gomberg,,openalex
A5009809523,https://openalex.org/A5009809523,M.b. Burks,,openalex
A5029865870,https://openalex.org/A5029865870,P.j. Stroffolino,,openalex
A5015496910,https://openalex.org/A5015496910,A.j. Kolojechick,,openalex
A5035843473,https://openalex.org/A5035843473,C. Dunmire,https://orcid.org/0009-0008-3193-7118,openalex
A5007035811,https://openalex.org/A5007035811,R. Sheehan,,openalex
A5086751914,https://openalex.org/A5086751914,Craig M. Wittenbrink,,openalex
A5068407611,https://openalex.org/A5068407611,Eric Hoffman,https://orcid.org/0000-0002-8896-1484,openalex
A5072282499,https://openalex.org/A5072282499,Kc Claffy,https://orcid.org/0000-0003-4824-3493,openalex
A5030467884,https://openalex.org/A5030467884,Bill Fenner,,openalex
A5073985902,https://openalex.org/A5073985902,Sabine Girod,https://orcid.org/0000-0002-6974-6076,openalex
A5069465197,https://openalex.org/A5069465197,Paula Pfeifle,,openalex
A5004042863,https://openalex.org/A5004042863,Bernd Girod,https://orcid.org/0000-0001-6950-1020,openalex
A5047447282,https://openalex.org/A5047447282,J. Wilhelms,,openalex
A5075380505,https://openalex.org/A5075380505,A. Van Gelder,,openalex
A5058542108,https://openalex.org/A5058542108,P. Tarantino,,openalex
A5089720959,https://openalex.org/A5089720959,J. Gibbs,,openalex
A5042011044,https://openalex.org/A5042011044,Dani Or,https://orcid.org/0000-0002-3236-2933,openalex
A5044775427,https://openalex.org/A5044775427,Yishay Levanoni,,openalex
A5056585168,https://openalex.org/A5056585168,Stephen M. Pizer,https://orcid.org/0000-0002-4250-6531,openalex
A5112628493,https://openalex.org/A5112628493,Takayuki Itoh,,openalex
A5003609388,https://openalex.org/A5003609388,Yasushi Yamaguchi,https://orcid.org/0000-0003-0790-4144,openalex
A5001733506,https://openalex.org/A5001733506,Catherine Wilson,https://orcid.org/0009-0007-6222-7760,openalex
A5012651524,https://openalex.org/A5012651524,Luc P. Beaudoin,https://orcid.org/0000-0002-2927-3649,openalex
A5036719171,https://openalex.org/A5036719171,Marc Antoine Parent,https://orcid.org/0000-0003-4159-7678,openalex
A5021217542,https://openalex.org/A5021217542,Louis C. Vroomen,,openalex
A5055405318,https://openalex.org/A5055405318,A. Trott,,openalex
A5047355672,https://openalex.org/A5047355672,John A. Mcginley,,openalex
A5002877712,https://openalex.org/A5002877712,Upul Obeysekare,,openalex
A5064070779,https://openalex.org/A5064070779,C. Williams,,openalex
A5035145111,https://openalex.org/A5035145111,J. Durbin,,openalex
A5112805597,https://openalex.org/A5112805597,L. Rosenblum,,openalex
A5113422468,https://openalex.org/A5113422468,R. Rosenberg,,openalex
A5022269237,https://openalex.org/A5022269237,Fernando F. Grinstein,https://orcid.org/0000-0003-0442-7936,openalex
A5043132001,https://openalex.org/A5043132001,Ravi Ramamurti,https://orcid.org/0000-0003-3713-9017,openalex
A5015449928,https://openalex.org/A5015449928,Alexandra Landsberg,,openalex
A5114252285,https://openalex.org/A5114252285,William Sandberg,,openalex
A5003464394,https://openalex.org/A5003464394,Amira Solomovici,,openalex
A5017036530,https://openalex.org/A5017036530,S. T. Bryson,,openalex
A5066129879,https://openalex.org/A5066129879,Johan N Siebert,https://orcid.org/0000-0002-2871-3382,openalex
A5021400464,https://openalex.org/A5021400464,Michael Gerald Yamasaki,,openalex
A5042420721,https://openalex.org/A5042420721,Georgios Sakas,https://orcid.org/0000-0003-3066-306X,openalex
A5051212175,https://openalex.org/A5051212175,Michael G. Vicker,,openalex
A5024958858,https://openalex.org/A5024958858,P Plath,,openalex
A5040141831,https://openalex.org/A5040141831,William F. Garrett,,openalex
A5053155534,https://openalex.org/A5053155534,Mary C. Whitton,https://orcid.org/0000-0003-2880-2550,openalex
A5109222951,https://openalex.org/A5109222951,Andrei State,,openalex
A5017797808,https://openalex.org/A5017797808,Amen Zwa,,openalex
A5039819029,https://openalex.org/A5039819029,Christopher W. Starr,,openalex
A5044182284,https://openalex.org/A5044182284,Elizabeth Shoop,https://orcid.org/0009-0003-2871-8049,openalex
A5008198574,https://openalex.org/A5008198574,J.v. Carlis,,openalex
A5091622251,https://openalex.org/A5091622251,Ernest F. Retzel,,openalex
A5112184619,https://openalex.org/A5112184619,Su Huang,,openalex
A5024616528,https://openalex.org/A5024616528,Rajagopalan Srinivasan,https://orcid.org/0000-0002-8790-4349,openalex
A5003352663,https://openalex.org/A5003352663,Raghu Raghavan,https://orcid.org/0000-0002-4576-1132,openalex
A5072621491,https://openalex.org/A5072621491,T. He,https://orcid.org/0009-0005-5568-2373,openalex
A5008570029,https://openalex.org/A5008570029,David A. Rushall,,openalex
A5075129418,https://openalex.org/A5075129418,Marc R. Ilgen,,openalex
A5011020333,https://openalex.org/A5011020333,Steven Feiner,https://orcid.org/0000-0001-9978-7090,openalex
A5027008015,https://openalex.org/A5027008015,Daniel Shapiro,https://orcid.org/0009-0003-9930-8653,openalex
A5109701993,https://openalex.org/A5109701993,V. Pandit,,openalex
A5070786833,https://openalex.org/A5070786833,R. Mcdermott,https://orcid.org/0000-0001-5677-8637,openalex
A5044898858,https://openalex.org/A5044898858,Gianluca Lazzi,https://orcid.org/0000-0002-6365-7283,openalex
A5054629198,https://openalex.org/A5054629198,Cynthia Furse,https://orcid.org/0000-0002-7139-7231,openalex
A5073824469,https://openalex.org/A5073824469,O.p. Gandhi,https://orcid.org/0000-0003-3773-246X,openalex
A5038464567,https://openalex.org/A5038464567,H. Pfister,,openalex
A5033907382,https://openalex.org/A5033907382,S. Nations,,openalex
A5018362418,https://openalex.org/A5018362418,S. Aukstakalnis,,openalex
A5073023637,https://openalex.org/A5073023637,R. Vickery,,openalex
A5054634532,https://openalex.org/A5054634532,W.c. Couvillion,,openalex
A5108568057,https://openalex.org/A5108568057,Daniel N. Fox,,openalex
A5036044415,https://openalex.org/A5036044415,P. Flynn,,openalex
A5035793070,https://openalex.org/A5035793070,A. Wallcraft,,openalex
A5021459249,https://openalex.org/A5021459249,P. Hogan,,openalex
A5017012925,https://openalex.org/A5017012925,O.m. Smedstad,,openalex
A5013064867,https://openalex.org/A5013064867,Riley Hughes,,openalex
A5088157983,https://openalex.org/A5088157983,A. R. Forrest,,openalex
A5091868032,https://openalex.org/A5091868032,Mingyang Gray,https://orcid.org/0000-0002-1146-9942,openalex
A5109221960,https://openalex.org/A5109221960,Albert Badre,,openalex
A5055660368,https://openalex.org/A5055660368,Mark Guzdial,https://orcid.org/0000-0003-4427-9763,openalex
A5008826811,https://openalex.org/A5008826811,M. Sheelagh,,openalex
A5018669508,https://openalex.org/A5018669508,T. Carpendale,,openalex
A5026657654,https://openalex.org/A5026657654,David J. Cowperthwaite,,openalex
A5003276476,https://openalex.org/A5003276476,Colin R. F. Monks,,openalex
A5064472477,https://openalex.org/A5064472477,Greg Davidson,,openalex
A5066582909,https://openalex.org/A5066582909,Constantine Pavlakos,,openalex
A5067935131,https://openalex.org/A5067935131,Abraham Kupfer,,openalex
A5006254467,https://openalex.org/A5006254467,Brian Wylie,,openalex
A5076545746,https://openalex.org/A5076545746,Rick Kazman,https://orcid.org/0000-0003-0392-2783,openalex
A5037207779,https://openalex.org/A5037207779,Jeromy Carrière,,openalex
A5112846539,https://openalex.org/A5112846539,A. Fall,,openalex
A5008821441,https://openalex.org/A5008821441,Joseph Fall,,openalex
A5019885462,https://openalex.org/A5019885462,K.j. Zuiderveld,,openalex
A5024082845,https://openalex.org/A5024082845,Peter M. A. Van Ooijen,https://orcid.org/0000-0002-8995-1210,openalex
A5019842871,https://openalex.org/A5019842871,J.w.c. Chin A Woeng,,openalex
A5029127355,https://openalex.org/A5029127355,P.c. Buijs,,openalex
A5065590971,https://openalex.org/A5065590971,M. Olree,,openalex
A5085014218,https://openalex.org/A5085014218,F.h. Posti,,openalex
A5112777216,https://openalex.org/A5112777216,Milana Huang,,openalex
A5113660863,https://openalex.org/A5113660863,Radek Grzeszczuk,,openalex
A5057018104,https://openalex.org/A5057018104,Louis H. Kauffman,https://orcid.org/0000-0003-4135-8685,openalex
A5026932575,https://openalex.org/A5026932575,Naim Alper,,openalex
A5005016167,https://openalex.org/A5005016167,Christian Stein,https://orcid.org/0000-0002-6161-2559,openalex
A5113776101,https://openalex.org/A5113776101,Yingcai Xiao,,openalex
A5033233979,https://openalex.org/A5033233979,J.p. Ziebarth,,openalex
A5058983568,https://openalex.org/A5058983568,C. Woodbury,,openalex
A5072003057,https://openalex.org/A5072003057,E. Bayer,,openalex
A5061025905,https://openalex.org/A5061025905,B. Rundell,,openalex
A5078697519,https://openalex.org/A5078697519,Jeroen Van Der Zijp,,openalex
A5019729265,https://openalex.org/A5019729265,James Painter,,openalex
A5074842294,https://openalex.org/A5074842294,Hans‐peter Bunge,https://orcid.org/0000-0002-1447-2389,openalex
A5108370529,https://openalex.org/A5108370529,J.a. Trapp,,openalex
A5111996249,https://openalex.org/A5111996249,Arnaud Rémy,,openalex
A5112315004,https://openalex.org/A5112315004,Luis Jaime Castillo,https://orcid.org/0009-0009-6848-376X,openalex
A5069325685,https://openalex.org/A5069325685,K. Morla,,openalex
A5075016588,https://openalex.org/A5075016588,E. Nolazco,,openalex
A5089538913,https://openalex.org/A5089538913,José Manuel Blanco Prado,,openalex
A5036990371,https://openalex.org/A5036990371,Vanessa Portero Fernández,,openalex
A5101648116,https://openalex.org/A5101648116,R. Franco,https://orcid.org/0000-0002-3031-6562,openalex
A5036574896,https://openalex.org/A5036574896,G. Wiese,,openalex
A5058347132,https://openalex.org/A5058347132,D. Rossiter,,openalex
A5110248799,https://openalex.org/A5110248799,Wai Yin Ng,,openalex
A5074689835,https://openalex.org/A5074689835,Thomas Frühauf,,openalex
