author_id,n_papers,total_citations,n_awards,display_name,doi_list
A5066610665,1,25.0,0,Jan‐tobias Sohns,"[""10.1109/tvcg.2021.3114870""]"
A5066639486,2,3.0,0,Andreas Hinterreiter,"[""10.1109/tvcg.2023.3326936"", ""10.1109/tvcg.2024.3456347""]"
A5066653225,1,1.0,0,Simon D. Duque Antón,"[""10.1109/tvcg.2021.3114687""]"
A5066723434,1,4.0,0,K.w. Bedford,"[""10.1109/visual.1990.146382""]"
A5066743992,1,117.0,0,Maik Keller,"[""10.1109/tvcg.2006.148""]"
A5066760437,1,4.0,0,M.s. Atkins,"[""10.1109/visual.1998.745334""]"
A5066767949,1,255.0,0,Alison R. Mercer,"[""10.1109/tvcg.2010.181""]"
A5066809273,1,16.0,0,Florian Foerster,"[""10.1109/tvcg.2014.2346444""]"
A5066821697,1,22.0,0,Dan J. Thoma,"[""10.1109/tvcg.2007.70543""]"
A5066844464,1,3.0,0,M.o. Ward,"[""10.1109/visual.1991.175797""]"
A5066851412,1,0.0,0,Yansong Chua,"[""10.1109/tvcg.2024.3456375""]"
A5066854463,1,41.0,1,Marek Behr,"[""10.1109/tvcg.2008.142""]"
A5066876119,1,62.0,0,Katharine Coles,"[""10.1109/tvcg.2015.2467811""]"
A5066881473,1,154.0,0,Li Yu,"[""10.1109/tvcg.2013.162""]"
A5066884090,1,93.0,0,A. Roman,"[""10.1109/visual.2004.50""]"
A5066904286,1,49.0,0,Cheng Deng,"[""10.1109/tvcg.2016.2599058""]"
A5066910344,1,23.0,0,Mark Last,"[""10.1109/vast.2008.4677359""]"
A5066917584,1,11.0,1,Abdul Rahman Shaikh,"[""10.1109/tvcg.2021.3114801""]"
A5066927815,4,236.0,0,Rosane Minghim,"[""10.1109/tvcg.2008.138"", ""10.1109/tvcg.2011.212"", ""10.1109/vast.2007.4389002"", ""10.1109/visual.1995.480802""]"
A5066997182,1,31.0,0,Shengjie Gao,"[""10.1109/tvcg.2019.2934671""]"
A5067032784,1,59.0,0,Hiroko Nakamura Miyamura,"[""10.1109/infvis.2005.1532144""]"
A5067038712,1,276.0,0,Ulrich Clarenz,"[""10.1109/visual.2000.885721""]"
A5067050903,1,38.0,0,Lijing Lin,"[""10.1109/vast.2017.8585638""]"
A5067074940,1,19.0,0,Bernd Sevenich,"[""10.1109/visual.2001.964521""]"
A5067091709,1,20.0,0,Deborah R. Wahl,"[""10.1109/vast.2018.8802486""]"
A5067150602,2,66.0,0,Feng Qiu,"[""10.1109/tvcg.2007.70573"", ""10.1109/visual.2004.24""]"
A5067163020,1,74.0,0,Eugene J. Lengerich,"[""10.1109/infvis.2003.1249006""]"
A5067200501,1,18.0,0,Scott Paulson,"[""10.1109/visual.1997.663923""]"
A5067203735,1,26.0,0,M. Mccool,"[""10.1109/visual.1995.480790""]"
A5067212091,4,187.0,0,Alark Joshi,"[""10.1109/tvcg.2007.70599"", ""10.1109/tvcg.2008.123"", ""10.1109/tvcg.2008.150"", ""10.1109/visual.2005.1532857""]"
A5067224066,2,246.0,0,Joachim Heinrich,"[""10.1109/tvcg.2009.131"", ""10.1109/tvcg.2011.193""]"
A5067251509,1,36.0,1,Inbal Ronen,"[""10.1109/vast.2011.6102443""]"
A5067262667,1,9.0,0,Christopher White,"[""10.1109/tvcg.2017.2745180""]"
A5067273223,1,46.0,0,Uwe Mikolajewicz,"[""10.1109/tvcg.2009.197""]"
A5067274220,7,693.0,0,Marian Dörk,"[""10.1109/tvcg.2008.175"", ""10.1109/tvcg.2010.129"", ""10.1109/tvcg.2012.252"", ""10.1109/tvcg.2015.2467717"", ""10.1109/tvcg.2023.3327185"", ""10.1109/tvcg.2024.3456334"", ""10.1109/vast.2014.7042483""]"
A5067299224,1,6.0,0,M.h. Brown,"[""10.1109/visual.1994.346323""]"
A5067299655,2,75.0,0,Peiying Zhang,"[""10.1109/tvcg.2019.2934806"", ""10.1109/tvcg.2020.3030343""]"
A5067352490,3,72.0,1,Kalyan Veeramachaneni,"[""10.1109/tvcg.2021.3114836"", ""10.1109/tvcg.2021.3114864"", ""10.1109/vast.2016.7883517""]"
A5067399018,2,1.0,0,Nikolaus Piccolotto,"[""10.1109/tvcg.2023.3327203"", ""10.1109/tvcg.2024.3456314""]"
A5067400866,1,118.0,0,Andrea J. Liu,"[""10.1109/tvcg.2018.2865040""]"
A5067406221,1,18.0,0,Jürgen Pleiss,"[""10.1109/tvcg.2016.2598824""]"
A5067409217,2,12.0,0,Simon Wildermuth,"[""10.1109/visual.2001.964548"", ""10.1109/visual.2001.964564""]"
A5067409391,1,6.0,0,M. Mlejnek,"[""10.1109/visual.2005.1532847""]"
A5067411932,1,39.0,0,Zexian Chen,"[""10.1109/vast50239.2020.00006""]"
A5067426492,1,12.0,0,Leslie Carr,"[""10.1109/visual.1999.809927""]"
A5067436265,1,7.0,0,Bangxin Li,"[""10.1109/infvis.2005.1532132""]"
A5067447713,1,353.0,1,Alexander Savelyev,"[""10.1109/vast.2011.6102456""]"
A5067456877,6,235.0,0,Greg Turk,"[""10.1109/visual.1998.745314"", ""10.1109/visual.2000.885723"", ""10.1109/visual.2002.1183784"", ""10.1109/visual.2003.1250376"", ""10.1109/visual.2003.1250399"", ""10.1109/visual.2004.99""]"
A5067457861,1,27.0,0,Eli Packer,"[""10.1109/tvcg.2013.224""]"
A5067465930,1,4.0,0,B.l. Tierney,"[""10.1109/visual.1991.175834""]"
A5067525108,1,21.0,0,Harry Li,"[""10.1109/tvcg.2023.3326904""]"
A5067529252,2,35.0,0,Oliver Van Kaick,"[""10.1109/tvcg.2019.2934799"", ""10.1109/tvcg.2022.3209481""]"
A5067567951,1,40.0,0,Leslie Wu,"[""10.1109/tvcg.2008.178""]"
A5067621853,1,49.0,0,Alon Halevy,"[""10.1109/tvcg.2007.70617""]"
A5067631224,6,194.0,0,Mike Sips,"[""10.1109/infvis.2004.57"", ""10.1109/tvcg.2006.198"", ""10.1109/tvcg.2012.191"", ""10.1109/tvcg.2014.2346751"", ""10.1109/tvcg.2017.2744686"", ""10.1109/vast.2006.261423""]"
A5067696548,1,0.0,0,Rebecca Nowak,"[""10.1109/tvcg.2020.3030409""]"
A5067702248,1,56.0,0,Qiaoan Chen,"[""10.1109/vast.2018.8802454""]"
A5067708245,3,69.0,0,G.m. Nielson,"[""10.1109/visual.1997.663871"", ""10.1109/visual.1997.663886"", ""10.1109/visual.1998.745318""]"
A5067716657,1,3.0,0,Geoffrey P. Bingham,"[""10.1109/infvis.2002.1173147""]"
A5067722075,2,179.0,0,Enamul Hoque,"[""10.1109/tvcg.2017.2744684"", ""10.1109/tvcg.2019.2934431""]"
A5067734926,1,31.0,0,Natallia Kotava,"[""10.1109/tvcg.2011.159""]"
A5067753398,2,25.0,0,Jianguang Weng,"[""10.1109/tvcg.2012.242"", ""10.1109/tvcg.2014.2346425""]"
A5067755451,1,15.0,0,William H. Alexander,"[""10.1109/tvcg.2020.3030449""]"
A5067791733,4,204.0,0,Yasuhiro Takeshima,"[""10.1109/infvis.2000.885093"", ""10.1109/visual.1997.663889"", ""10.1109/visual.1999.809932"", ""10.1109/visual.2005.1532834""]"
A5067806552,1,18.0,0,Sanjeev Balakrishnan,"[""10.1109/tvcg.2016.2598898""]"
A5067806910,1,22.0,0,Brant K. Peterson,"[""10.1109/tvcg.2015.2467911""]"
A5067811410,2,77.0,0,Haleh Hagh Shenas,"[""10.1109/infvis.2003.1249022"", ""10.1109/tvcg.2007.70623""]"
A5067812040,1,0.0,0,Walter Fontana,"[""10.1109/tvcg.2017.2745280""]"
A5067830242,3,16.0,1,Katarína Furmanová,"[""10.1109/tvcg.2019.2934333"", ""10.1109/tvcg.2022.3209411"", ""10.1109/tvcg.2024.3456401""]"
A5067833205,1,3.0,0,Sebastian Cmentowski,"[""10.1109/tvcg.2019.2934370""]"
A5067836089,1,39.0,0,Haibo Dong,"[""10.1109/tvcg.2011.260""]"
A5067850699,1,4.0,0,Yu‐kun Lai,"[""10.1109/tvcg.2023.3326932""]"
A5067858887,14,283.0,1,Cindy Xiong,"[""10.1109/tvcg.2019.2934399"", ""10.1109/tvcg.2019.2934400"", ""10.1109/tvcg.2020.3029413"", ""10.1109/tvcg.2020.3030422"", ""10.1109/tvcg.2021.3114823"", ""10.1109/tvcg.2022.3209377"", ""10.1109/tvcg.2022.3209405"", ""10.1109/tvcg.2022.3209456"", ""10.1109/tvcg.2022.3209467"", ""10.1109/tvcg.2023.3326512"", ""10.1109/tvcg.2023.3326579"", ""10.1109/tvcg.2023.3327192"", ""10.1109/tvcg.2024.3456378"", ""10.1109/tvcg.2024.3456405""]"
A5067871964,1,3.0,0,Il Hyo Jung,"[""10.1109/visual.1998.745318""]"
A5067876179,1,41.0,0,R. Kevin Mccabe,"[""10.1109/visual.1990.146360""]"
A5067882992,1,35.0,0,Areti Manataki,"[""10.1109/tvcg.2023.3327378""]"
A5067898673,1,17.0,0,John J. Socha,"[""10.1109/scivis.2015.7429485""]"
A5067921828,1,0.0,0,K. Voegele,"[""10.1109/visual.1990.146396""]"
A5067935131,1,8.0,0,Abraham Kupfer,"[""10.1109/visual.1996.568133""]"
A5067957455,1,32.0,0,Jean Pierre Paris,"[""10.1109/infvis.2000.885104""]"
A5067970551,1,29.0,0,N.d. Gershon,"[""10.1109/visual.1992.235199""]"
A5067973188,1,58.0,0,Ramsay Dyer,"[""10.1109/visual.2004.65""]"
A5068008545,22,1539.0,5,Jessica Hullman,"[""10.1109/tvcg.2011.175"", ""10.1109/tvcg.2011.255"", ""10.1109/tvcg.2013.119"", ""10.1109/tvcg.2017.2743898"", ""10.1109/tvcg.2017.2744198"", ""10.1109/tvcg.2017.2745240"", ""10.1109/tvcg.2018.2864889"", ""10.1109/tvcg.2018.2864909"", ""10.1109/tvcg.2019.2934287"", ""10.1109/tvcg.2019.2934399"", ""10.1109/tvcg.2020.3028984"", ""10.1109/tvcg.2020.3030335"", ""10.1109/tvcg.2021.3114679"", ""10.1109/tvcg.2021.3114782"", ""10.1109/tvcg.2021.3114824"", ""10.1109/tvcg.2021.3114842"", ""10.1109/tvcg.2023.3326513"", ""10.1109/tvcg.2023.3326516"", ""10.1109/tvcg.2023.3326583"", ""10.1109/tvcg.2023.3326591"", ""10.1109/tvcg.2023.3327356"", ""10.1109/tvcg.2024.3456402""]"
A5068010140,1,70.0,0,Offir Remez,"[""10.1109/visual.1999.10189410""]"
A5068022404,1,8.0,0,Francis Kilian,"[""10.1109/tvcg.2020.3030388""]"
A5068043486,4,92.0,0,Hanghang Tong,"[""10.1109/tvcg.2016.2598472"", ""10.1109/tvcg.2020.3028958"", ""10.1109/tvcg.2021.3114850"", ""10.1109/tvcg.2023.3326925""]"
A5068076769,5,196.0,0,Ruediger Westermann,"[""10.1109/tvcg.2008.120"", ""10.1109/tvcg.2009.154"", ""10.1109/tvcg.2009.184"", ""10.1109/tvcg.2010.169"", ""10.1109/visual.2000.885688""]"
A5068080620,1,5.0,1,Yifan Qian,"[""10.1109/tvcg.2023.3327387""]"
A5068085968,1,129.0,0,Brandon Heller,"[""10.1109/tvcg.2011.190""]"
A5068088058,1,10.0,0,Stefan Eilemann,"[""10.1109/visual.2005.1532786""]"
A5068097374,1,59.0,0,P. Alliezy,"[""10.1109/visual.2005.1532832""]"
A5068100112,1,76.0,0,Ethan Kerzner,"[""10.1109/tvcg.2018.2865241""]"
A5068115280,1,8.0,0,Lynette Hirschman,"[""10.1109/infvis.1995.528693""]"
A5068157871,1,18.0,0,Nitesh V. Chawla,"[""10.1109/tvcg.2018.2864808""]"
A5068161656,3,48.0,0,Layne T. Watson,"[""10.1109/tvcg.2012.258"", ""10.1109/visual.1998.745351"", ""10.1109/visual.1999.809921""]"
A5068182445,1,46.0,0,Whitney K. Huang,"[""10.1109/vast.2012.6400491""]"
A5068183954,1,11.0,1,Michael L. Rivera,"[""10.1109/tvcg.2023.3327198""]"
A5068184256,1,30.0,0,Pedro Szekely,"[""10.1109/vast.2010.5652890""]"
A5068206659,1,0.0,0,Brian Mayer,"[""10.1109/tvcg.2024.3456143""]"
A5068233377,1,13.0,0,Patrick Degener,"[""10.1109/tvcg.2008.124""]"
A5068236602,1,11.0,0,Michael W. Czabaj,"[""10.1109/tvcg.2019.2934620""]"
A5068312712,1,37.0,0,Evatt R. Hawkes,"[""10.1109/tvcg.2011.199""]"
A5068325176,1,1.0,0,D. Varnadore,"[""10.1109/visual.1991.175838""]"
A5068340439,1,1.0,1,Kushin Mukherjee,"[""10.1109/tvcg.2021.3114780""]"
A5068342498,1,59.0,0,Dan Adams,"[""10.1109/infvis.2003.1249014""]"
A5068352067,1,96.0,0,Thomas Grechenig,"[""10.1109/tvcg.2012.221""]"
A5068366580,3,67.0,1,Max Sondag,"[""10.1109/tvcg.2017.2745140"", ""10.1109/tvcg.2020.3028953"", ""10.1109/tvcg.2023.3326576""]"
A5068367960,3,10.0,0,Paul Chapman,"[""10.1109/visual.1998.745348"", ""10.1109/visual.1999.809926"", ""10.1109/visual.2000.885743""]"
A5068372464,1,29.0,0,Claurissa J. Tuttle,"[""10.1109/tvcg.2010.185""]"
A5068373092,3,71.0,0,Thomas Sprenger,"[""10.1109/infvis.1997.636759"", ""10.1109/infvis.1998.729562"", ""10.1109/visual.2000.885677""]"
A5068397167,1,37.0,0,Andrei Hutanu,"[""10.1109/visual.2004.51""]"
A5068399763,1,14.0,0,Thomas Kamps,"[""10.1109/infvis.1995.528681""]"
A5068407611,1,69.0,0,Eric Hoffman,"[""10.1109/infvis.1996.559226""]"
A5068425605,4,260.0,0,T.a. Keahey,"[""10.1109/infvis.1996.559214"", ""10.1109/infvis.1997.636786"", ""10.1109/infvis.1998.729558"", ""10.1109/infvis.2002.1173163""]"
A5068438408,1,13.0,0,G. Albertelli,"[""10.1109/visual.1997.663885""]"
A5068438875,4,136.0,2,William E. Lorensen,"[""10.1109/visual.1992.235205"", ""10.1109/visual.1993.398878"", ""10.1109/visual.1993.398902"", ""10.1109/visual.1994.346339""]"
A5068490260,1,7.0,0,Yansong Huang,"[""10.1109/tvcg.2023.3326921""]"
A5068502851,1,23.0,0,Jeremy Millar,"[""10.1109/tvcg.2017.2744418""]"
A5068526974,22,566.0,1,Yunhai Wang,"[""10.1109/scivis.2015.7429488"", ""10.1109/tvcg.2017.2745859"", ""10.1109/tvcg.2017.2745919"", ""10.1109/tvcg.2018.2864911"", ""10.1109/tvcg.2018.2864912"", ""10.1109/tvcg.2018.2865020"", ""10.1109/tvcg.2018.2865266"", ""10.1109/tvcg.2019.2934541"", ""10.1109/tvcg.2019.2934783"", ""10.1109/tvcg.2019.2934796"", ""10.1109/tvcg.2019.2934805"", ""10.1109/tvcg.2020.3030368"", ""10.1109/tvcg.2020.3030404"", ""10.1109/tvcg.2020.3030406"", ""10.1109/tvcg.2021.3114694"", ""10.1109/tvcg.2021.3114765"", ""10.1109/tvcg.2021.3114834"", ""10.1109/tvcg.2021.3114880"", ""10.1109/tvcg.2022.3209371"", ""10.1109/tvcg.2022.3209450"", ""10.1109/tvcg.2023.3327149"", ""10.1109/tvcg.2023.3327354""]"
A5068562407,1,47.0,0,John A. Guerra‐gomez,"[""10.1109/tvcg.2013.231""]"
A5068628473,1,1.0,0,V. Kindratenko,"[""10.1109/visual.2005.1532791""]"
A5068628707,1,70.0,0,Ivan Maruŝiĉ,"[""10.1109/visual.2003.1250362""]"
A5068634259,1,33.0,0,Joel A. Ferstay,"[""10.1109/tvcg.2013.214""]"
A5068638895,4,80.0,0,H.‐g. Pagendarm,"[""10.1109/visual.1994.346329"", ""10.1109/visual.1996.568140"", ""10.1109/visual.1998.745333"", ""10.1109/visual.1999.809917""]"
A5068640078,1,103.0,0,Anna Barford,"[""10.1109/tvcg.2006.202""]"
A5068697849,1,79.0,0,D. Weiskopf,"[""10.1109/visual.2004.59""]"
A5068712059,1,6.0,0,Allen Mcpherson,"[""10.1109/visual.1998.745346""]"
A5068726823,1,83.0,0,Dohyung Kim,"[""10.1109/tvcg.2009.164""]"
A5068728742,1,4.0,0,Dwayne R. Westenskow,"[""10.1109/visual.2003.1250352""]"
A5068739413,1,61.0,0,Marcus J. Dostie,"[""10.1109/tvcg.2013.193""]"
A5068745544,1,12.0,0,Kaoji Xu,"[""10.1109/tvcg.2018.2864827""]"
A5068761590,1,29.0,0,Michael A. Bender,"[""10.1109/visual.2000.885675""]"
A5068784452,1,55.0,0,Katy Börner,"[""10.1109/tvcg.2014.2346422""]"
A5068799512,13,1464.0,0,Nathalie Henry Riche,"[""10.1109/tvcg.2010.194"", ""10.1109/tvcg.2010.210"", ""10.1109/tvcg.2011.251"", ""10.1109/tvcg.2012.204"", ""10.1109/tvcg.2012.252"", ""10.1109/tvcg.2012.275"", ""10.1109/tvcg.2013.119"", ""10.1109/tvcg.2013.151"", ""10.1109/tvcg.2016.2598647"", ""10.1109/tvcg.2016.2598958"", ""10.1109/tvcg.2017.2745180"", ""10.1109/tvcg.2018.2865191"", ""10.1109/tvcg.2021.3114849""]"
A5068805525,4,185.0,0,Kai Xu,"[""10.1109/tvcg.2012.189"", ""10.1109/tvcg.2013.132"", ""10.1109/tvcg.2015.2467611"", ""10.1109/vast.2016.7883515""]"
A5068819751,1,56.0,0,Marta Kersten‐oertel,"[""10.1109/tvcg.2006.139""]"
A5068843624,1,32.0,0,Jung‐hong Chuang,"[""10.1109/vast.2017.8585594""]"
A5068887375,1,41.0,1,M. Probst,"[""10.1109/tvcg.2008.142""]"
A5068901197,1,4.0,0,V.l. Jacobson,"[""10.1109/visual.1991.175834""]"
A5068935138,1,64.0,1,Nanxiang Li,"[""10.1109/tvcg.2020.3030350""]"
A5068955789,2,49.0,0,Laurent Castanié,"[""10.1109/tvcg.2006.135"", ""10.1109/visual.2005.1532802""]"
A5068987191,1,11.0,1,Marcus O.w. Grimm,"[""10.1109/visual.1994.346294""]"
A5068995314,2,62.0,0,Yves D. Jean,"[""10.1109/visual.1995.485157"", ""10.1109/visual.2001.964496""]"
A5069003426,1,39.0,0,Uli Niemann,"[""10.1109/tvcg.2015.2468291""]"
A5069020320,1,114.0,0,Julian Stahnke,"[""10.1109/tvcg.2015.2467717""]"
A5069045598,1,28.0,0,Wolf Spindler,"[""10.1109/visual.2002.1183752""]"
A5069050676,1,3.0,0,A.e. Mynett,"[""10.1109/visual.1995.485158""]"
A5069058817,1,38.0,0,Xiaoliang Zhao,"[""10.1109/visual.2002.1183816""]"
A5069061531,3,73.0,0,Harsh Bhatia,"[""10.1109/tvcg.2018.2864853"", ""10.1109/tvcg.2019.2934594"", ""10.1109/tvcg.2020.3030381""]"
A5069073490,1,53.0,0,Madelaine Daianu,"[""10.1109/tvcg.2016.2598472""]"
A5069089076,1,24.0,0,Christophe Lenglet,"[""10.1109/tvcg.2019.2934260""]"
A5069091804,1,2.0,0,B. Olstad,"[""10.1109/visual.1991.175802""]"
A5069122334,1,109.0,1,Kori Inkpen,"[""10.1109/vast.2010.5652880""]"
A5069124257,3,27.0,0,Frank Zeilfelder,"[""10.1109/visual.2001.964530"", ""10.1109/visual.2003.1250399"", ""10.1109/visual.2005.1532816""]"
A5069141892,1,5.0,0,Suting Hong,"[""10.1109/tvcg.2022.3209351""]"
A5069151044,1,20.0,0,M.f. Webster,"[""10.1109/visual.2002.1183790""]"
A5069169190,1,19.0,0,F. S. Nooruddin,"[""10.1109/visual.2000.885723""]"
A5069196767,1,1.0,0,Greg Finak,"[""10.1109/tvcg.2024.3456370""]"
A5069201086,1,61.0,0,Nathan D. Winters,"[""10.1109/tvcg.2016.2598588""]"
A5069204507,2,38.0,0,Xiaoming Wei,"[""10.1109/visual.2003.1250382"", ""10.1109/visual.2004.24""]"
A5069231162,1,8.0,0,A.v. Nelson,"[""10.1109/visual.1991.175800""]"
A5069232944,3,98.0,1,Søren Knudsen,"[""10.1109/tvcg.2013.166"", ""10.1109/tvcg.2019.2934538"", ""10.1109/tvcg.2023.3327378""]"
A5069237103,1,49.0,0,Adam Bradley,"[""10.1109/tvcg.2019.2934790""]"
A5069238142,1,90.0,0,Hausi Müller,"[""10.1109/infvis.1997.636784""]"
A5069258780,1,81.0,0,Michael Brooks,"[""10.1109/vast.2015.7347637""]"
A5069276789,2,130.0,0,Harinarayan Krishnan,"[""10.1109/tvcg.2008.133"", ""10.1109/tvcg.2009.190""]"
A5069325685,1,0.0,0,K. Morla,"[""10.1109/visual.1996.568132""]"
A5069345038,1,2.0,0,Peter Cahoon,"[""10.1109/visual.1997.663855""]"
A5069353502,1,12.0,0,Jianwei Yin,"[""10.1109/tvcg.2023.3327148""]"
A5069354316,1,26.0,0,W. Heidrich,"[""10.1109/visual.1995.480790""]"
A5069361331,1,20.0,0,Yun Wang,"[""10.1109/tvcg.2018.2864887""]"
A5069363449,1,17.0,0,Xumeng Wang,"[""10.1109/tvcg.2022.3209391""]"
A5069364285,2,33.0,0,Gabriel Mistelbauer,"[""10.1109/tvcg.2013.215"", ""10.1109/vast.2012.6400555""]"
A5069370648,1,70.0,0,Daniel Fink,"[""10.1109/tvcg.2011.176""]"
A5069394495,1,29.0,0,Anushiya Arunan,"[""10.1109/vast.2015.7347630""]"
A5069422375,1,4.0,0,Y. Zhang,"[""10.1109/visual.2003.1250352""]"
A5069428198,2,151.0,0,Peter Kohlmann,"[""10.1109/tvcg.2006.148"", ""10.1109/tvcg.2007.70576""]"
A5069432916,1,33.0,0,David Turo,"[""10.1109/visual.1992.235217""]"
A5069438601,1,261.0,1,Mark Gahegan,"[""10.1109/tvcg.2012.279""]"
A5069465197,1,44.0,0,Paula Pfeifle,"[""10.1109/visual.1996.567595""]"
A5069520656,1,0.0,0,R.l. Phillips,"[""10.1109/visual.1990.146399""]"
A5069553149,1,3.0,1,Cullen D. Jackson,"[""10.1109/tvcg.2024.3456377""]"
A5069561569,2,30.0,0,Natkamon Tovanich,"[""10.1109/tvcg.2021.3114787"", ""10.1109/tvcg.2021.3114821""]"
A5069573218,1,12.0,0,Foroozan Daneshzand,"[""10.1109/tvcg.2022.3209365""]"
A5069593762,2,72.0,1,Eric A. Bier,"[""10.1109/vast.2008.4677362"", ""10.1109/vast.2011.6102463""]"
A5069593831,1,7.0,0,Craig Burton,"[""10.1109/infvis.1995.528695""]"
A5069603364,1,43.0,0,Dmitry A. Storchak,"[""10.1109/tvcg.2016.2599214""]"
A5069605631,1,32.0,0,David G. C. Hildebrand,"[""10.1109/tvcg.2014.2346322""]"
A5069607494,3,14.0,0,Kay A. Robbins,"[""10.1109/visual.1998.745306"", ""10.1109/visual.2000.885725"", ""10.1109/visual.2004.121""]"
A5069623056,1,15.0,0,Senthil Chandrasegaran,"[""10.1109/tvcg.2020.3030385""]"
A5069654367,1,5.0,0,Yannick Assogba,"[""10.1109/tvcg.2024.3456371""]"
A5069671253,1,62.0,0,Peter Macko,"[""10.1109/tvcg.2013.155""]"
A5069672953,1,43.0,0,Emanuel Zgraggen,"[""10.1109/tvcg.2014.2346293""]"
A5069699303,1,14.0,0,Dirk A. Lorenz,"[""10.1109/tvcg.2012.281""]"
A5069708834,1,44.0,0,Volker Klemann,"[""10.1109/tvcg.2012.190""]"
A5069713271,1,87.0,0,Björn Krüger,"[""10.1109/tvcg.2013.178""]"
A5069735203,1,3.0,0,W. Smith,"[""10.1109/visual.1994.346310""]"
A5069793576,2,639.0,1,V.l. Crow,"[""10.1109/infvis.1995.528686"", ""10.1109/infvis.2005.1532133""]"
A5069794837,1,166.0,0,Benjamin Hoover,"[""10.1109/tvcg.2022.3209479""]"
A5069796262,1,8.0,0,T. Schafhitzel,"[""10.1109/visual.2005.1532845""]"
A5069800147,2,74.0,0,Jiřı́ Hladůvka,"[""10.1109/tvcg.2009.121"", ""10.1109/visual.2002.1183812""]"
A5069807913,1,11.0,0,Jordi Ventosa Molina,"[""10.1109/tvcg.2019.2934367""]"
A5069812590,1,134.0,1,Jeff Senn,"[""10.1109/infvis.1996.559210""]"
A5069832903,1,8.0,0,P.l. Nunez,"[""10.1109/visual.1991.175800""]"
A5069853790,3,87.0,0,Doug A. Bowman,"[""10.1109/scivis.2015.7429485"", ""10.1109/tvcg.2007.70544"", ""10.1109/tvcg.2008.126""]"
A5069861564,2,38.0,0,Koji Koyamada,"[""10.1109/tvcg.2020.3028956"", ""10.1109/visual.1996.568123""]"
A5069863105,1,12.0,0,C. Henze,"[""10.1109/visual.1999.809864""]"
A5069865106,1,6.0,0,Qiangqiang Liu,"[""10.1109/tvcg.2022.3209463""]"
A5069869295,1,22.0,0,Dawei Cheng,"[""10.1109/vast50239.2020.00013""]"
A5069909173,1,9.0,0,Brock A. Wester,"[""10.1109/tvcg.2023.3327388""]"
A5069909357,1,75.0,0,Sabrina Bresciani,"[""10.1109/tvcg.2009.188""]"
A5069923620,6,163.0,0,Rahul C. Basole,"[""10.1109/tvcg.2013.209"", ""10.1109/tvcg.2017.2744843"", ""10.1109/tvcg.2018.2864526"", ""10.1109/tvcg.2018.2864886"", ""10.1109/tvcg.2018.2865151"", ""10.1109/vast.2018.8802415""]"
A5069933095,1,3.0,0,Ji‐hee Sung,"[""10.1109/visual.1998.745318""]"
A5069933365,2,64.0,1,Mengdi Sun,"[""10.1109/tvcg.2022.3209428"", ""10.1109/tvcg.2022.3209486""]"
A5069939725,3,52.0,0,Stefan Lindholm,"[""10.1109/tvcg.2010.195"", ""10.1109/tvcg.2012.203"", ""10.1109/tvcg.2014.2346351""]"
A5069943922,1,0.0,0,Kathleen C. Howell,"[""10.1109/tvcg.2020.3030402""]"
A5069974313,6,382.0,1,Jonathan Woodring,"[""10.1109/tvcg.2006.164"", ""10.1109/tvcg.2013.133"", ""10.1109/tvcg.2015.2467411"", ""10.1109/tvcg.2016.2598876"", ""10.1109/tvcg.2022.3209413"", ""10.1109/visual.2003.1250402""]"
A5069999967,3,223.0,0,Herbert Edelsbrunner,"[""10.1109/tvcg.2010.139"", ""10.1109/visual.2003.1250365"", ""10.1109/visual.2004.68""]"
A5070010340,1,14.0,0,James T. Enns,"[""10.1109/visual.1998.745292""]"
A5070017368,1,17.0,0,Jason Wiese,"[""10.1109/tvcg.2021.3114798""]"
A5070054672,1,49.0,0,Bart D. Peters,"[""10.1109/visual.2005.1532778""]"
A5070061774,3,1575.0,2,Kanit Wongsuphasawat,"[""10.1109/tvcg.2015.2467191"", ""10.1109/tvcg.2016.2599030"", ""10.1109/tvcg.2017.2744878""]"
A5070075266,1,6.0,0,Huayuan Ye,"[""10.1109/tvcg.2023.3326597""]"
A5070100758,4,270.0,0,Yi‐jen Chiang,"[""10.1109/tvcg.2009.160"", ""10.1109/visual.1997.663895"", ""10.1109/visual.1998.745299"", ""10.1109/visual.2003.1250375""]"
A5070138738,1,6.0,0,P. Mackerras,"[""10.1109/visual.1993.398879""]"
A5070145454,1,1.0,0,Viswanath Aluru,"[""10.1109/tvcg.2019.2934280""]"
A5070145952,1,28.0,0,James Vanderhyde,"[""10.1109/visual.2003.1250356""]"
A5070162998,4,282.0,0,Bernhard Jenny,"[""10.1109/tvcg.2012.192"", ""10.1109/tvcg.2018.2865192"", ""10.1109/tvcg.2020.3030450"", ""10.1109/tvcg.2020.3030456""]"
A5070173161,1,4.0,0,Matthew C. Humphrey,"[""10.1109/visual.2000.885676""]"
A5070181158,1,40.0,0,Jincheng Jiang,"[""10.1109/tvcg.2020.3030410""]"
A5070188725,1,46.0,0,Shizhao Sun,"[""10.1109/tvcg.2020.3030448""]"
A5070235827,1,83.0,0,A. Kyker,"[""10.1109/tvcg.2009.164""]"
A5070284079,2,301.0,0,Bruce H. Thomas,"[""10.1109/tvcg.2016.2599107"", ""10.1109/tvcg.2019.2934803""]"
A5070293533,1,45.0,0,G.n. Phillips,"[""10.1109/tvcg.2009.168""]"
