author_id,papers,citations,awards,author_name
A5072306303,1,9.0,0,Lucas Schütz
A5072311778,1,31.0,0,Marco C. Deruiter
A5072338549,1,16.0,0,Steve Sylvester
A5072366651,1,3.0,0,Juergen Lerner
A5072366959,1,9.0,0,Nagaraju Dhanyasi
A5072369536,1,18.0,0,T. Tenev
A5072370411,1,136.0,0,Bernard J Kerr
A5072386149,1,9.0,0,Anne Laprie
A5072391184,1,5.0,0,M. Bert
A5072393155,1,84.0,0,Florian Lindemann
A5072397278,1,5.0,1,Namyong Park
A5072418452,1,5.0,1,M. Cristina Magli
A5072464496,1,1.0,0,Thomas Spengler
A5072475394,2,85.0,0,Alessandra Angelucci
A5072551350,1,9.0,0,Sayef Azad Sakin
A5072566909,2,84.0,0,Rainer Burgkart
A5072582272,1,1.0,0,Anna‐pia Lohfink
A5072584079,1,46.0,0,Helena Mitášová
A5072598654,7,487.0,1,Daniela Oelke
A5072621491,2,24.0,0,Tianyang He
A5072624020,1,158.0,0,Irene Reppa
A5072631742,1,7.0,0,Thomas Schreiber
A5072633418,1,14.0,0,Shauli Ravfogel
A5072638742,1,45.0,0,Sonia Castelo
A5072646878,1,16.0,0,Sunghyo Chung
A5072651383,1,207.0,0,Jina Suh
A5072665632,1,106.0,0,Terece L. Turton
A5072682773,1,14.0,0,Michael Xieyang Liu
A5072684302,1,37.0,0,Ghassan Hamarneh
A5072687280,4,97.0,1,Daniel Jönsson
A5072697451,3,96.0,1,Norbert Lindow
A5072700322,12,215.0,3,Peter Rautek
A5072704951,2,111.0,0,Biswaksen Patnaik
A5072729601,1,6.0,1,Yuwen Pu
A5072790987,1,13.0,0,Mario L. Arrieta‐ortiz
A5072794464,1,0.0,0,Wayne Schlei
A5072801804,1,15.0,0,Richard E. Parent
A5072827199,1,303.0,0,Marc Alexa
A5072912898,1,2.0,0,Eric Mörth
A5072913146,1,46.0,0,D. F. Scollan
A5072913460,1,3.0,1,Yu Qin
A5072951828,3,153.0,0,Yu-shuen Wang
A5073000458,6,234.0,1,Furui Cheng
A5073004897,1,1.0,0,Yi Li
A5073022588,1,36.0,1,Markus Höhn
A5073023637,1,6.0,0,R. Vickery
A5073025632,1,1.0,0,B.m. Collins
A5073040942,1,19.0,0,Gerhard Pittino
A5073048518,1,1.0,0,Po-yu Tsai
A5073054870,1,2.0,0,Shiyu Cheng
A5073072534,1,8.0,0,O. Fechtig
A5073076477,1,13.0,0,Michael Stephanides
A5073093566,1,23.0,0,Amir Hossein Hajizadeh
A5073099181,1,57.0,0,L. Florian
A5073124436,2,107.0,0,Jun Han
A5073133012,2,213.0,0,Paul Whitney
A5073158087,1,34.0,0,Jingrui He
A5073160850,1,1.0,0,Daniel Baumgärtner
A5073188354,3,68.0,1,Aditeya Pandey
A5073217289,3,67.0,1,Matej Mlejnek
A5073223235,1,19.0,0,Jianyi Lee
A5073294201,1,37.0,0,Lisa Tweedie
A5073303697,1,7.0,0,Christopher Burns
A5073315969,1,19.0,0,Geoffrey S. Young
A5073317592,1,19.0,0,D. Breeny
A5073325011,1,75.0,0,Eun Ju Nam
A5073334482,1,2.0,0,Amy Rae Fox
A5073352990,1,17.0,0,Haoran Xu
A5073361458,1,5.0,0,V. Siddavanahalli
A5073367627,1,0.0,0,Klaus Nordhausen
A5073380270,1,9.0,0,J. Giesen
A5073389678,1,16.0,0,Hyeshin Chu
A5073390127,1,144.0,0,Nancy J. Nersessian
A5073390361,1,37.0,0,Chen Shi
A5073411496,1,0.0,0,Philip Peterson
A5073413849,1,5.0,0,M. Braun
A5073416704,1,0.0,0,W. Krueger
A5073455439,1,51.0,0,Mai Elshehaly
A5073465792,2,200.0,0,Al Globus
A5073468085,1,11.0,0,M.p. Persoon
A5073501210,1,10.0,0,Saikumar Jayaraman
A5073513100,1,1.0,0,Alice Chu
A5073516753,5,204.0,2,Fan Du
A5073517181,1,15.0,0,J.k. Rayson
A5073518798,1,9.0,0,R.j. Moorehead
A5073601420,1,57.0,0,D. Manocha
A5073612551,1,2.0,0,M. Marietta
A5073619125,45,2410.0,3,Daniel Weiskopf
A5073630563,1,23.0,0,Donald J. Jacobs
A5073654463,1,10.0,0,Cory Quammen
A5073678051,1,6.0,0,Romain Bourqui
A5073689447,1,20.0,0,Alexandra Voit
A5073690794,1,144.0,0,Christoph Berger
A5073712698,1,61.0,0,Wolfgang Heidrich
A5073731680,7,346.0,0,Justin Talbot
A5073766158,1,14.0,0,D. Dovey
A5073784823,3,165.0,1,Jos B. T. M. Roerdink
A5073803727,1,16.0,0,Ernesto Bjerg
A5073824469,1,9.0,0,O.p. Gandhi
A5073826947,1,39.0,0,T.c. Housel
A5073851063,1,25.0,0,Jörg Haber
A5073864158,1,2.0,0,T. Bernadin
A5073867643,1,2.0,0,Martin Riemer
A5073883269,1,11.0,0,Tom Welsh
A5073883651,1,3.0,0,D. Small
A5073887866,1,16.0,0,Sungbok Shin
A5073903190,1,1.0,0,S. H. Zhang
A5073919282,44,3617.0,3,Daniel A. Keim
A5073919810,4,58.0,0,Xavier Cavin
A5073935117,3,138.0,0,Rudolf Netzel
A5073944724,1,14.0,0,Rory James Zauner
A5073946580,1,37.0,0,Xiaoning Qian
A5073968910,1,28.0,0,Sikun Li
A5073981209,1,83.0,0,Kurt E. Augustine
A5073985902,1,44.0,0,Sabine Girod
A5073986937,50,2498.0,5,Yingcai Wu
A5073997373,1,5.0,0,P. Brewster
A5074006931,7,297.0,2,Takanori Fujiwara
A5074011246,1,50.0,0,Brian A. Wandell
A5074020575,1,29.0,0,Adam Kunen
A5074038943,3,83.0,0,Junxiu Tang
A5074051310,1,18.0,0,Michael Suehling
A5074061303,3,305.0,1,Jack Snoeyink
A5074068834,1,1.0,0,Axel J. Soto
A5074072259,2,55.0,0,Dongming Han
A5074126331,2,248.0,0,Udo Schlegel
A5074158275,1,25.0,0,Md Amiruzzaman
A5074161314,2,77.0,0,Paolo Simonetto
A5074196720,1,26.0,0,Rob Hess
A5074232458,1,3.0,0,J. Meade
A5074246360,1,9.0,0,Shenghan Gao
A5074260102,1,27.0,0,Andrew Lumsdaine
A5074273683,1,1.0,0,Fan Mu
A5074306833,2,110.0,0,Xian Teng
A5074351233,3,114.0,2,Ko-chih Wang
A5074352715,3,58.0,0,David Duke
A5074352820,3,55.0,0,Bruno Lévy
A5074353293,1,84.0,0,Lee M. Seversky
A5074354806,1,19.0,0,Ádám Stefkovics
A5074356338,1,5.0,0,Kyla J. Hildebrand
A5074371974,1,38.0,0,Tiziana Catarci
A5074461084,1,4.0,1,Lanxi Xiao
A5074502941,1,100.0,0,Holly A. Taylor
A5074503362,1,119.0,0,Cindy Jin
A5074505450,1,0.0,0,Laurin Herr
A5074529716,1,105.0,0,Zhiyong Guo
A5074536820,1,26.0,0,Elisa De Llano
A5074546601,1,37.0,0,Martha Sharp Joukowsky
A5074614288,1,4.0,0,C.-c.j. Yen
A5074689835,1,7.0,0,Thomas Frühauf
A5074718306,1,36.0,0,Hao Zheng
A5074720071,2,79.0,0,Mikael Jern
A5074724644,3,42.0,0,Michael Stonebraker
A5074734666,14,628.0,4,Julien Tierny
A5074749667,1,13.0,0,Vanessa Serrano
A5074768455,1,4.0,0,L. Nyland
A5074769385,1,13.0,0,Bruno Raffin
A5074812706,1,3.0,0,Jeffrey Uhlmann
A5074812838,1,10.0,0,Denis M. Larkin
A5074825049,1,1.0,0,Kurt Stockinger
A5074826919,1,18.0,0,Nathalie Lalande
A5074842294,1,13.0,0,Hans‐peter Bunge
A5074870798,1,8.0,0,C.t. Silva
A5074871409,2,39.0,0,Michael Hund
A5074943736,4,154.0,1,David Kenwright
A5074948196,1,6.0,0,B.m. Dennis
A5074955847,1,18.0,0,Chi-chun Pan
A5074985413,7,663.0,1,Yvonne Jansen
A5074995621,1,68.0,0,Uta Preim
A5075016588,1,0.0,0,E. Nolazco
A5075020027,2,160.0,0,Luc Wilson
A5075030851,1,23.0,0,Xiaohong Ye
A5075039720,1,6.0,0,A.b. Rebello
A5075052652,2,99.0,0,Eamonn Maguire
A5075056899,1,42.0,0,Karrie Karahalios
A5075091403,1,27.0,0,T. Leibfried
A5075105267,1,3.0,0,Thomas J. True
A5075129418,1,18.0,0,Marc R. Ilgen
A5075135613,2,75.0,0,Michael S. Brown
A5075158351,1,0.0,0,M. Roth
A5075163834,1,1.0,0,C. Weigle
A5075164471,1,18.0,0,Serge Aluker
A5075178545,1,2.0,0,Guan Li
A5075186536,1,1.0,0,R. Superfine
A5075195058,1,19.0,0,Magnus Borga
A5075203791,1,11.0,0,P. Rheingans
A5075206197,1,22.0,0,Minsu Ahn
A5075208956,2,112.0,0,Jan Sahner
A5075221940,1,92.0,0,Jonathan Stray
A5075239258,1,81.0,1,Yaqi Qin
A5075259746,1,0.0,0,Hans Seidel
A5075262449,1,107.0,0,Hideo Otsuna
A5075266751,1,6.0,0,R. Yagel
A5075295171,3,140.0,0,Alireza Karduni
A5075308601,1,29.0,0,Michael S. Marshall
A5075309604,1,55.0,0,Derek Xiaoyu Wang
A5075318719,1,18.0,0,Maguelonne Teisseire
A5075360338,3,77.0,0,Craig Gotsman
A5075380505,1,34.0,0,A. Van Gelder
A5075396066,1,51.0,0,Natasha Alvarado
A5075473605,1,5.0,0,José F. De Queiroz Neto
A5075500139,1,19.0,0,Venkatram Vishwanath
A5075507551,1,4.0,0,Rolf Ernst
A5075539047,3,305.0,0,Bernd Froehlich
A5075543149,1,48.0,0,Chris Gates
A5075562509,2,86.0,0,Tim Lammarsch
A5075564747,1,4.0,0,Kevin Wampler
A5075567046,1,41.0,0,C.h. Lee
A5075572197,1,32.0,0,Colin Fredericks
A5075591650,1,5.0,0,Matthew A. Barish
A5075596050,1,55.0,0,Imma Boada
A5075610337,1,6.0,0,David Uribe
A5075620925,1,12.0,0,Zhiyang Shen
A5075642225,1,8.0,0,David Day
A5075651562,4,18.0,1,Nate Morrical
A5075657569,1,22.0,0,Florence Nicol
A5075684728,1,154.0,1,Richard J. Lobb
A5075684986,3,143.0,1,C. Hansen
A5075706330,1,27.0,0,Lvkeshen Shen
A5075706889,2,27.0,1,Jakob Troidl
A5075722001,4,111.0,0,Angus G. Forbes
A5075733431,1,10.0,0,Thomas M. Hamill
A5075733920,1,6.0,0,Eric J. Rawdon
A5075766572,1,40.0,0,Sarah Burke
A5075773750,3,87.0,0,Werner Purgathofer
A5075780861,5,128.0,0,Gordon Erlebacher
A5075797943,1,61.0,0,Y. Hoshiya
A5075817746,1,4.0,0,Peter Lüders
A5075846286,1,38.0,0,Bhavya Ghai
A5075850097,1,18.0,0,Agnès Braud
A5075870288,2,9.0,0,Zhaohua Ding
A5075876111,2,44.0,0,Dong Hyun Jeong
A5075918903,1,14.0,0,Gene Golovchinsky
A5075939839,2,34.0,0,Shishi Xiao
A5075947472,5,784.0,1,Conglei Shi
A5075970233,1,5.0,0,Andrew V. Royappa
A5076001214,2,49.0,1,Minh X. Nguyen
A5076034475,1,56.0,0,Shenghui Cheng
A5076036737,1,1.0,1,Brian Yin
A5076075267,1,19.0,0,Byonghyo Shim
A5076081056,1,40.0,0,Haipeng Cai
A5076085101,1,16.0,0,K. Santilli
A5076189854,1,115.0,0,Michael S. Bernstein
A5076199482,1,11.0,0,Takaharu Miyoshi
A5076210591,1,130.0,0,Xi Zhu
A5076214057,1,38.0,0,Olivier Thonnard
A5076238397,1,12.0,0,G. Stoll
A5076239296,1,164.0,1,Luana Micallef
A5076261285,1,5.0,0,Jiali Wang
A5076306018,1,2.0,0,Danni Liu
A5076331387,2,33.0,0,Katrien Verbert
A5076364495,2,26.0,1,Erin Mcgowan
A5076411627,1,6.0,0,P. Gritsai
A5076423724,1,182.0,0,Fangzhao Wu
A5076428998,1,36.0,1,Marcel Wunderlich
A5076430518,2,181.0,0,Dipayan Maiti
A5076446487,1,83.0,1,Dave Brown
A5076455568,1,7.0,0,Jean M. Favre
A5076466786,1,2.0,0,Manlio Massiris Fernandez
A5076477022,1,5.0,0,P.j. Smith
A5076519275,2,114.0,0,James Agutter
A5076524203,2,243.0,0,Ruigang Yang
A5076532363,9,1861.0,2,Frank Van Ham
A5076545746,2,120.0,0,Rick Kazman
A5076551093,3,122.0,1,Jochen Görtler
A5076558585,1,0.0,0,P.j. Mercurio
A5076564852,2,0.0,0,R. Vanliere
A5076567941,1,47.0,0,Christoph Kubisch
A5076580436,1,10.0,0,Maria M. Loughlin
A5076584054,1,718.0,1,Jesse Kriss
A5076622540,3,80.0,1,Subhashis Hazarika
A5076643407,1,109.0,1,Zening Qu
A5076694922,2,56.0,0,Jessie Kennedy
A5076733321,3,189.0,0,Florian Mansmann
A5076734836,1,10.0,0,Zafar Ahmed
A5076741848,1,276.0,1,Danilo Barbosa Coimbra
A5076756639,1,36.0,1,Markus Petzold
A5076768552,3,44.0,0,Peter Wonka
A5076776861,1,37.0,0,Charles W. Grant
A5076798669,1,90.0,0,Thomas S. Deisboeck
A5076808965,1,10.0,0,Ugo Varetto
A5076832321,1,156.0,0,Monica Tavanti
A5076852435,1,59.0,0,Katharina Reinecke
A5076860785,5,183.0,0,Ayan Biswas
A5076870800,1,36.0,1,Karl Bladin
A5076895332,1,13.0,0,Steven P. Reiss
A5076924738,1,167.0,0,C.t. Silva
A5076925843,1,42.0,0,Shuxin Wang
A5076939820,1,4.0,0,J. De Corral
A5076947913,4,282.0,1,Honghui Mei
A5076956337,2,51.0,0,Malgorzata Migut
A5076979824,1,41.0,0,Filip Dabek
A5077000036,1,18.0,1,Nan Chen
A5077003401,1,4.0,0,M. Margaliot
A5077096282,1,32.0,0,Olaf Kolditz
A5077119810,1,11.0,0,C.t. Silva
A5077148853,6,906.0,0,Anushka Anand
A5077182970,1,0.0,0,Jean Krivine
A5077188850,1,11.0,0,Baldwin Nsonga
A5077190153,1,26.0,0,Jeffrey A. Stevens
A5077191719,27,1697.0,1,Bernd Hamann
A5077204103,5,200.0,0,Marcel Breeuwer
A5077206384,1,15.0,0,P. Shirley
A5077256212,1,39.0,0,Jason J. Levit
A5077257816,1,20.0,0,Andrew W. Moore
A5077258803,2,185.0,0,Jan Van Gemert
A5077270817,1,3.0,0,L. Voinea
A5077297224,2,310.0,0,B. Mcdonnel
A5077297626,2,157.0,0,Federico Ponchio
A5077298065,1,8.0,0,Aoxue Liu
A5077314929,1,59.0,0,Emílio Vital Brazil
A5077317339,1,12.0,0,Edith C.‐h. Ngai
A5077331168,2,163.0,0,Peter Zolliker
A5077344773,1,156.0,0,Sven Bachthaler
A5077379829,1,75.0,0,Yiping W. Han
A5077397211,1,14.0,0,Klaus Reichenberger
A5077410212,1,8.0,0,Zhengxiang Wang
A5077436220,1,144.0,1,Alexei A. Efros
A5077439244,2,164.0,1,W.e. Lorensen
A5077448787,1,1.0,0,M. Hall
A5077450520,2,14.0,0,Vaishali Dhanoa
A5077488582,1,59.0,0,Xiaoyan Kui
A5077490455,1,133.0,0,Kevin Buchin
A5077494833,1,73.0,0,James D. Foley
A5077522919,1,67.0,0,Maria Tekusova
A5077525727,1,38.0,0,Giuseppe Santucci
A5077551675,1,89.0,0,Fabian Maas
A5077554409,1,9.0,0,Scott Atchley
A5077564236,1,18.0,0,J. Lohse
A5077567327,1,24.0,0,Daniel Olson
A5077578999,1,7.0,0,Ikhyun Park
A5077620183,1,17.0,0,Andreas Glatz
A5077645218,1,53.0,0,Ralph Brecheisen
A5077663928,5,184.0,0,Colin Ware
A5077676989,1,2.0,0,Eric Cowgill
A5077712580,18,1362.0,1,David Gotz
A5077783676,8,1286.0,1,Arvind Satyanarayan
A5077811422,1,19.0,0,Byeonghun Lee
A5077824437,1,52.0,0,Mao Lin Huang
A5077866666,1,9.0,0,Nan Chen
A5077897234,1,32.0,0,Pascal Gros
A5077903750,1,1.0,0,Larry Smithmier
A5077940635,5,169.0,0,Johann Kastner
A5077955263,4,79.0,0,Thomas Butkiewicz
A5077973472,1,73.0,0,Frank Losasso
A5078009095,1,29.0,0,Robert M. Boudreau
A5078024533,1,17.0,0,E. Gawlinski
A5078046532,1,2.0,0,Derek Gray
A5078083248,1,31.0,0,Robert A. Cross
A5078086722,6,407.0,1,Jürgen Bernard
A5078104762,1,38.0,0,Laura Von Rüden
A5078112255,1,76.0,0,Nazanin Kadivar
A5078127596,2,42.0,0,Bernhard Kainz
A5078137076,3,34.0,0,Stéfanie Hahmann
A5078138445,2,144.0,0,Guang Lin
A5078148971,1,66.0,0,Hans Lamecker
A5078150260,2,46.0,0,Haichao Miao
A5078150331,1,16.0,0,D.g. Kerlick
A5078170988,1,9.0,1,Matthew Butler
A5078173428,4,189.0,0,Sung‐eui Yoon
A5078198844,1,18.0,0,Jiacheng Pan
A5078212008,1,39.0,0,Luiz Morais
A5078217605,1,13.0,0,S. Ethier
A5078222237,1,11.0,0,Samuel Leventhal
A5078247403,1,18.0,0,Frederick P. Brooks
A5078255818,2,90.0,0,Radu Jianu
A5078268469,2,70.0,0,John Plate
A5078268992,1,2.0,0,Hanze Jia
A5078275988,1,7.0,0,Christophe Winkler
A5078297482,1,76.0,0,Victor Chen
A5078304037,2,25.0,0,Gabriel Appleby
A5078317897,4,155.0,0,Ryan Wesslen
A5078324359,1,90.0,0,Carlo Pierpaoli
A5078340650,1,30.0,0,Jarrett L. Johnson
A5078390327,3,469.0,0,Dennis Thom
A5078394037,2,30.0,0,Siwei Tan
A5078424052,2,23.0,1,Samer S. Barakat
A5078452051,1,86.0,0,Georg Fuchs
A5078465566,1,29.0,0,Maurizio Pizzonia
A5078466092,1,10.0,0,Kurt Kremer
A5078468440,1,17.0,0,J.r. Wright
A5078494006,1,33.0,0,Lawrence H. Staib
A5078505477,1,11.0,0,R. Spell
A5078526118,1,28.0,0,Clio Andris
A5078536303,7,695.0,2,Samuel Gratzl
A5078538935,2,74.0,0,Ian M. Thornton
A5078554761,1,20.0,0,B. B. Van Der Horst
A5078565296,13,467.0,1,Xiao Xie
A5078567249,1,49.0,0,Naohisa Sakamoto
A5078588110,1,28.0,0,Vitalis Wiens
A5078618116,1,9.0,0,J. Fischer
A5078653899,3,112.0,0,Cristian Felix
A5078687182,1,67.0,0,Michael Horn
A5078691743,1,1.0,0,Yan-jen Su
A5078697519,1,4.0,0,Jeroen Van Der Zijp
A5078715930,1,24.0,0,Richard Beigel
A5078720904,1,21.0,0,Eike Nagel
A5078735794,1,7.0,0,Atul Rungta
A5078755914,5,205.0,0,Arpit Narechania
A5078786321,1,114.0,1,Jean‐marc Verbavatz
A5078797277,1,12.0,0,María Esteva
A5078798965,1,96.0,0,Éric Sanjuan
A5078815230,1,41.0,0,Christina Niederer
A5078850645,1,17.0,0,Thomas Wilde
A5078869477,1,8.0,0,John R. Grant
A5078873032,1,110.0,0,Jennifer L. Gardy
A5078876685,1,12.0,0,David Hysom
A5078907679,4,290.0,0,Pourang Irani
A5078912963,2,12.0,1,Michael Oppermann
A5078960085,1,107.0,0,Chaoguang Lin
A5078971011,1,173.0,0,Paul Hoffman
A5078987756,3,33.0,0,Botong Qu
A5078989577,1,111.0,0,Chee Yap
A5078997509,1,32.0,0,Anita Ruangrotsakun
A5079006352,1,108.0,0,Lars-erik Haug
A5079015255,1,69.0,0,F.j. Post
A5079085366,8,206.0,0,Lichan Hong
A5079089831,6,398.0,1,Sarah Goodwin
A5079108174,1,16.0,0,Bernhard Geiger
A5079119405,1,1.0,0,George Celniker
A5079133757,1,63.0,0,Brian Rexroad
A5079135329,1,38.0,0,Toshiyuki Masui
A5079152739,2,33.0,0,Houda Lamqaddam
A5079183364,3,828.0,0,Alfred Inselberg
A5079222963,5,787.0,1,Nicholas Diakopoulos
A5079223076,1,16.0,0,Lauren Thorson
A5079260713,1,1.0,0,J. Burnetti
A5079267936,1,67.0,0,Clemens Arbesser
A5079272514,4,151.0,0,Bahador Saket
A5079275693,1,32.0,0,Thomas Nagel
A5079282430,1,2.0,0,Yutian Zhang
A5079287966,1,10.0,0,R. Balakrishnan
A5079289629,2,55.0,0,Berk Geveci
A5079291115,1,9.0,0,William Pike
A5079350674,1,38.0,0,Marc Alexander Schweitzer
A5079369129,21,1514.0,4,Jason Dykes
A5079373108,1,5.0,0,J.a. Sutliff
A5079420045,1,28.0,0,Kevin Bensema
A5079421746,1,5.0,0,J. Bernhardt
A5079448223,2,25.0,0,Eli Holder
A5079469658,8,650.0,3,Wesley Willett
A5079507712,6,190.0,1,Dominik Jäckle
A5079524619,1,47.0,0,Dhiraj Barnwal
A5079537893,4,266.0,0,Nadia Boukhelifa
A5079543434,1,36.0,0,Gene Payne
A5079547103,1,68.0,0,Matthias Gutberlet
A5079619886,1,20.0,0,Thomas Funkhouser
A5079624151,1,1.0,0,W.e. Lorensen
A5079639116,1,20.0,0,M. Andrew Eick
A5079670764,1,23.0,0,Boyang Xie
A5079673812,1,3.0,0,Martin Rieth
A5079709359,1,6.0,0,Juho Kim
A5079742046,1,82.0,0,Sashank Santhanam
A5079762310,1,18.0,0,P. Thiansathaporn
A5079808637,1,35.0,0,Shivaraj Tenginakai
A5079825775,1,31.0,0,Christoph Csallner
A5079856131,1,4.0,0,Kevin Maher
A5079891721,1,42.0,0,Tarique Siddiqui
A5079897672,2,252.0,0,Başak Alper
A5079905341,1,22.0,0,Frederick W. B. Li
A5079916657,27,3987.0,6,Tamara Munzner
A5079984513,1,19.0,0,Gunnar Läthén
A5079986783,14,627.0,1,Jiazhi Xia
A5079994866,1,9.0,0,J. Hudson
A5079997473,4,376.0,0,Theresia Gschwandtner
A5080002287,1,7.0,0,Eugen Zizer
A5080030247,1,7.0,0,Yuval Levy
A5080033774,2,25.0,0,Aimen Gaba
A5080075412,1,19.0,0,Ajit J. Nirmal
A5080082057,1,13.0,0,Chittayong Surakitbanharn
A5080082986,2,78.0,1,Ludovic Autin
A5080086653,1,17.0,0,Chi Fai Cheung
A5080089561,1,0.0,0,Jozef Bátrna
A5080103945,1,39.0,0,Richard Franke
A5080127688,2,206.0,0,Michael Wörner
A5080137012,1,7.0,0,F. Bertel
A5080160526,1,18.0,0,Tobias Kulschewski
A5080174595,2,34.0,0,A. Sagristà Sellés
A5080181424,1,76.0,0,Dustin Dunsmuir
A5080200184,1,32.0,0,Md Montaser Hamid
A5080203120,2,163.0,0,Zhenhuang Wang
A5080208364,1,98.0,0,Kartik Chanana
A5080214212,1,119.0,1,Allison Silverman
A5080248408,2,71.0,0,Jonathan Zong
A5080263515,1,12.0,0,Frank Grave
A5080263583,1,2.0,1,Haomin Li
A5080267853,1,5.0,0,Bruce Lowekamp
A5080272618,1,7.0,0,Rebecca K Tan
A5080292005,7,160.0,0,Tushar M. Athawale
A5080342876,1,8.0,0,H. Ruder
A5080348698,1,188.0,0,Rubaiat Habib Kazi
A5080359624,1,1.0,0,Chin Tseng
A5080378073,1,46.0,0,Sebastian Boring
A5080392759,1,93.0,0,Sean Mccullough
A5080393799,1,65.0,0,Sébastien Boyer
A5080411826,1,93.0,0,Taeko Azuma
A5080427073,1,63.0,0,W.c. De Leeuw
A5080437616,1,6.0,0,Graham D. Finlayson
A5080438656,8,316.0,1,R. Wegenkittl
A5080474398,1,12.0,0,M. Strengert
A5080477172,1,0.0,0,Patrick Oesterling
A5080478642,1,19.0,0,Reshika Palaniyappan Velumani
A5080483655,2,9.0,0,W. Strasser
A5080488883,1,6.0,0,Siming Lu
A5080503099,1,6.0,0,Melissa E. Swift
A5080513075,1,30.0,0,G.l. Schussman
A5080555595,2,176.0,0,Y. Frishman
A5080591014,4,91.0,0,Ken Joy
A5080592510,1,59.0,0,Fearn Bishop
A5080605005,1,2.0,0,W. Lierse
A5080609811,1,0.0,0,Zhe Wang
A5080609957,2,92.0,0,Hanjun Xian
A5080615708,3,37.0,0,Charles R. Dyer
A5080627217,1,208.0,0,Anjali Manivannan
A5080631353,1,63.0,0,Julie Gonnering Lein
A5080665667,1,1.0,0,Austin P. Wright
A5080679300,1,30.0,0,Darrel Palke
A5080701169,3,74.0,0,Shuyue Zhou
A5080740692,1,61.0,0,M. Yamamoto
A5080754201,2,1.0,0,Theresa-marie Rhyne
A5080761699,1,8.0,0,C. Hasser
A5080765061,8,258.0,0,Xiaolong Zhang
A5080784100,1,115.0,0,Boris Müller
A5080798381,1,10.0,0,Lei Zhang
A5080823228,1,2.0,0,Sara Wylie
A5080839799,2,43.0,0,T. Ertl
A5080855632,1,38.0,0,Limei Che
A5080887618,1,55.0,0,Purvi Saraiya
A5080894318,1,14.0,0,Jun‐hai Yong
A5080954876,1,10.0,0,Jaebum Kim
A5080987337,3,476.0,0,Andrada Tatu
A5080997507,1,18.0,0,Reuven Bakalash
A5081008532,1,15.0,0,Daniele Quercia
A5081019709,1,25.0,0,Fabian Jirasek
A5081043223,1,18.0,0,Nivedita Sahasrabudhe
A5081073195,3,75.0,0,Zhe Fan
A5081082727,3,37.0,0,K. G. Bemis
A5081083896,1,68.0,0,Leonardo A. Martucci
A5081108403,1,12.0,0,H. Hagen
A5081125645,1,30.0,0,Xinzhu Mu
A5081133008,2,42.0,0,Yingmei Lavin
A5081147881,1,65.0,0,Peiran Ren
A5081152152,1,34.0,0,L. De Fioriani
A5081155583,1,1.0,0,D. Gresh
A5081205856,2,33.0,0,Ivan Baclija
A5081228191,1,2.0,1,Joan Planas-iglesias
A5081246092,4,55.0,0,Jürgen Döllner
A5081274814,2,113.0,0,Shouxing Xiang
A5081281752,1,38.0,0,Timothy Sandstrom
A5081285219,1,70.0,0,P. Leube
A5081290775,1,149.0,0,Sebastian Mittelstädt
A5081298505,1,7.0,0,E. Kirby
A5081299245,2,23.0,0,Nahum Gershon
A5081339413,2,126.0,1,Konstantinos Efstathiou
A5081346568,10,273.0,0,Mingliang Xu
A5081375557,1,3.0,0,N. Volkow
A5081381214,2,17.0,0,Miguel A. Nacenta
A5081393180,1,16.0,0,J. Schwegler
A5081397237,1,1.0,0,A. Mankofsky
A5081432563,1,6.0,0,Jason Cantarella
A5081435013,1,1.0,0,D. Watson
A5081436027,1,35.0,0,A. Staszczak
A5081437173,1,269.0,0,Ronald A. Rensink
A5081456690,3,154.0,0,Bart M. Ter Haar Romeny
A5081467444,1,13.0,0,André Ancel
A5081482791,1,10.0,0,F. Gyorgy
A5081506338,2,117.0,0,Abhinav Bhatelé
A5081520352,1,83.0,0,Sébastien Rufiange
A5081539340,1,5.0,0,Van Quan Ho
A5081553336,1,591.0,0,Mark Mineev-weinstein
A5081572822,1,37.0,0,Florian Reichl
A5081576889,1,9.0,0,Sebastian Mazza
A5081589066,1,50.0,0,Dean Frederick Jerding
A5081589998,1,1.0,0,Matías Nicolás Selzer
A5081597480,2,157.0,0,Fabio Ganovelli
A5081622405,9,570.0,1,Robert Kosara
A5081668763,1,6.0,0,Amnon Shabo
A5081672617,1,98.0,0,Yuntao Jia
A5081676434,1,18.0,0,S. Okimoto
A5081681790,1,17.0,0,Roberto Therón
A5081686907,1,591.0,0,Charles G. Aldrich
A5081687047,1,2.0,0,María-cruz Villa-uriol
A5081718999,1,12.0,0,Zhenhui Peng
A5081738752,1,143.0,0,Stéphane Conversy
A5081755176,1,17.0,0,Rob Ingram
A5081767590,3,59.0,0,Alan D. Kalvin
A5081780591,1,20.0,0,James F. Hudson
A5081781046,1,2.0,0,S.m. Ervin
A5081796122,3,155.0,1,Daniel Laney
A5081809692,3,823.0,1,James Wexler
A5081816373,1,33.0,0,Hugo Romat
A5081850948,1,8.0,0,A. King
A5081885843,1,57.0,0,Artem Sokolov
A5081925377,1,77.0,0,Noreen Kamal
A5081950809,1,135.0,0,Jian-guan Lou
A5081959207,4,43.0,0,Christian Rössl
A5082066959,1,32.0,0,Connor Huff
A5082090092,1,3.0,0,Parikshit Solunke
A5082093150,1,32.0,0,Jadran Vrabec
A5082103604,1,214.0,0,Florian Ledermann
A5082115677,1,3.0,0,Thomas E. Spelce
