author_id,openalex_author_id_url,display_name,orcid,name_variants,source
A5110696883,https://openalex.org/A5110696883,Lauro Lins,,"[""Lauro Lins""]",openalex
A5066231441,https://openalex.org/A5066231441,James T. Klosowski,,"[""James T. Klosowski""]",openalex
A5035997603,https://openalex.org/A5035997603,Carlos Scheidegger,https://orcid.org/0009-0006-9163-6136,"[""Carlos Scheidegger""]",openalex
A5066055220,https://openalex.org/A5066055220,Lars Grammel,,"[""Lars Grammel""]",openalex
A5038905934,https://openalex.org/A5038905934,Margaret‐Anne Storey,https://orcid.org/0000-0003-2278-2536,"[""Margaret‐Anne Storey""]",openalex
A5025754478,https://openalex.org/A5025754478,Mohammad Ghoniem,https://orcid.org/0000-0001-6745-3651,"[""Mohammad Ghoniem""]",openalex
A5109253083,https://openalex.org/A5109253083,Philippe Castagliola,,"[""Philippe Castagliola""]",openalex
A5102773082,https://openalex.org/A5102773082,Matthew O. Ward,https://orcid.org/0000-0002-3080-2579,"[""Matthew O. Ward""]",openalex
A5061467967,https://openalex.org/A5061467967,Junghoon Chae,https://orcid.org/0000-0002-0601-6746,"[""Junghoon Chae""]",openalex
A5078390327,https://openalex.org/A5078390327,Dennis Thom,,"[""Dennis Thom""]",openalex
A5108439015,https://openalex.org/A5108439015,Harald Bosch,,"[""Harald Bosch""]",openalex
A5010660324,https://openalex.org/A5010660324,Yun Jang,https://orcid.org/0000-0001-7745-1158,"[""Yun Jang""]",openalex
A5026799813,https://openalex.org/A5026799813,Ross Maciejewski,https://orcid.org/0000-0001-8803-6355,"[""Ross Maciejewski""]",openalex
A5018584803,https://openalex.org/A5018584803,David S. Ebert,https://orcid.org/0000-0001-6177-1296,"[""David S. Ebert""]",openalex
A5038629539,https://openalex.org/A5038629539,Thomas Ertl,https://orcid.org/0000-0003-4019-2505,"[""Thomas Ertl""]",openalex
A5074985413,https://openalex.org/A5074985413,Yvonne Jansen,https://orcid.org/0000-0001-5092-551X,"[""Yvonne Jansen""]",openalex
A5051520705,https://openalex.org/A5051520705,Krist Wongsuphasawat,,"[""Krist Wongsuphasawat""]",openalex
A5077712580,https://openalex.org/A5077712580,David Gotz,https://orcid.org/0000-0002-6424-7374,"[""David Gotz""]",openalex
A5051177962,https://openalex.org/A5051177962,E. Zhang,,"[""E. Zhang""]",openalex
A5045224825,https://openalex.org/A5045224825,Gordon Kindlmann,,"[""Gordon Kindlmann""]",openalex
A5109840277,https://openalex.org/A5109840277,Ross Whitaker,,"[""Ross Whitaker""]",openalex
A5059125158,https://openalex.org/A5059125158,Tolga Taşdizen,https://orcid.org/0000-0001-6574-0366,"[""Tolga Taşdizen""]",openalex
A5084778474,https://openalex.org/A5084778474,Michael Gleicher,https://orcid.org/0000-0003-3295-4071,"[""Michael Gleicher""]",openalex
A5101458443,https://openalex.org/A5101458443,Yao Ming,https://orcid.org/0000-0002-6377-6063,"[""Yao Ming""]",openalex
A5102923390,https://openalex.org/A5102923390,Enrico Bertini,https://orcid.org/0000-0002-9932-0551,"[""Enrico Bertini""]",openalex
A5048194226,https://openalex.org/A5048194226,Benjamin Bach,https://orcid.org/0000-0002-9201-7744,"[""Benjamin Bach""]",openalex
A5007690930,https://openalex.org/A5007690930,Ronell Sicat,https://orcid.org/0000-0001-7037-1614,"[""Ronell Sicat""]",openalex
A5010238198,https://openalex.org/A5010238198,Johanna Beyer,https://orcid.org/0000-0002-3505-9171,"[""Johanna Beyer""]",openalex
A5009543696,https://openalex.org/A5009543696,Maxime Cordeil,https://orcid.org/0000-0002-9732-4874,"[""Maxime Cordeil""]",openalex
A5029173221,https://openalex.org/A5029173221,Davide Ceneda,https://orcid.org/0000-0003-1198-567X,"[""Davide Ceneda""]",openalex
A5079997473,https://openalex.org/A5079997473,Theresia Gschwandtner,https://orcid.org/0000-0002-9555-3374,"[""Theresia Gschwandtner""]",openalex
A5025616122,https://openalex.org/A5025616122,Thorsten May,https://orcid.org/0000-0001-8027-2687,"[""Thorsten May""]",openalex
A5019622072,https://openalex.org/A5019622072,Silvia Miksch,https://orcid.org/0000-0003-4427-5703,"[""Silvia Miksch""]",openalex
A5088255721,https://openalex.org/A5088255721,Hans‐Jörg Schulz,https://orcid.org/0000-0001-9974-535X,"[""Hans‐Jörg Schulz""]",openalex
A5023495279,https://openalex.org/A5023495279,Ramesh Raskar,https://orcid.org/0000-0002-3254-3224,"[""Ramesh Raskar""]",openalex
A5106406020,https://openalex.org/A5106406020,Michael S. Brown,https://orcid.org/0000-0002-9840-0795,"[""Michael S. Brown""]",openalex
A5076524203,https://openalex.org/A5076524203,Ruigang Yang,https://orcid.org/0000-0001-5296-6307,"[""Ruigang Yang""]",openalex
A5100726331,https://openalex.org/A5100726331,Wei-Chao Chen,https://orcid.org/0000-0002-6165-7706,"[""Wei-Chao Chen""]",openalex
A5000643470,https://openalex.org/A5000643470,Greg Welch,https://orcid.org/0000-0002-8243-646X,"[""Greg Welch""]",openalex
A5111881847,https://openalex.org/A5111881847,H. Towles,,"[""H. Towles""]",openalex
A5031309249,https://openalex.org/A5031309249,Ben Scales,https://orcid.org/0000-0001-6638-6696,"[""Ben Scales""]",openalex
A5014889758,https://openalex.org/A5014889758,Henry Fuchs,https://orcid.org/0000-0002-8834-4638,"[""Henry Fuchs""]",openalex
A5100638703,https://openalex.org/A5100638703,Zijie J. Wang,https://orcid.org/0000-0003-4360-1423,"[""Zijie J. Wang""]",openalex
A5009373644,https://openalex.org/A5009373644,Robert Turko,,"[""Robert Turko""]",openalex
A5044691513,https://openalex.org/A5044691513,Omar Shaikh,https://orcid.org/0000-0003-1393-8041,"[""Omar Shaikh""]",openalex
A5020702008,https://openalex.org/A5020702008,Haekyu Park,https://orcid.org/0000-0002-1868-1583,"[""Haekyu Park""]",openalex
A5036502813,https://openalex.org/A5036502813,Nilaksh Das,https://orcid.org/0000-0002-5281-5549,"[""Nilaksh Das""]",openalex
A5034842879,https://openalex.org/A5034842879,Fred Hohman,,"[""Fred Hohman""]",openalex
A5034040010,https://openalex.org/A5034040010,Leishi Zhang,https://orcid.org/0000-0002-3158-2328,"[""Leishi Zhang""]",openalex
A5007892780,https://openalex.org/A5007892780,John A. Lee,https://orcid.org/0000-0001-5218-759X,"[""John A. Lee""]",openalex
A5059446980,https://openalex.org/A5059446980,Jaakko Peltonen,https://orcid.org/0000-0003-3485-8585,"[""Jaakko Peltonen""]",openalex
A5073619125,https://openalex.org/A5073619125,Daniel Weiskopf,https://orcid.org/0000-0003-1174-1026,"[""Daniel Weiskopf""]",openalex
A5033953993,https://openalex.org/A5033953993,Stephen C. North,https://orcid.org/0000-0002-1087-1577,"[""Stephen C. North""]",openalex
A5015182248,https://openalex.org/A5015182248,Tatiana von Landesberger,https://orcid.org/0000-0002-5279-1444,"[""Tatiana von Landesberger""]",openalex
A5056385750,https://openalex.org/A5056385750,Felix Brodkorb,,"[""Felix Brodkorb""]",openalex
A5054864049,https://openalex.org/A5054864049,Philipp Roskosch,,"[""Philipp Roskosch""]",openalex
A5006966951,https://openalex.org/A5006966951,Andreas Kerren,https://orcid.org/0000-0002-0519-2537,"[""Andreas Kerren""]",openalex
A5053097987,https://openalex.org/A5053097987,Adam Perer,https://orcid.org/0000-0002-8369-3847,"[""Adam Perer""]",openalex
A5100745763,https://openalex.org/A5100745763,Zhicheng Liu,https://orcid.org/0000-0001-6539-511X,"[""Zhicheng Liu""]",openalex
A5067274220,https://openalex.org/A5067274220,Marian Dörk,https://orcid.org/0000-0002-3469-7841,"[""Marian Dörk""]",openalex
A5101569034,https://openalex.org/A5101569034,Daniel M. Gruen,https://orcid.org/0000-0003-0155-3777,"[""Daniel M. Gruen""]",openalex
A5083779826,https://openalex.org/A5083779826,Carey Williamson,https://orcid.org/0000-0001-9922-7237,"[""Carey Williamson""]",openalex
A5016295654,https://openalex.org/A5016295654,Michael Burch,https://orcid.org/0000-0003-4756-5335,"[""Michael Burch""]",openalex
A5090930182,https://openalex.org/A5090930182,Eric D. Ragan,https://orcid.org/0000-0002-7192-3457,"[""Eric D. Ragan""]",openalex
A5064306421,https://openalex.org/A5064306421,Alex Endert,https://orcid.org/0000-0002-6914-610X,"[""Alex Endert""]",openalex
A5100326468,https://openalex.org/A5100326468,Jian Chen,https://orcid.org/0000-0002-9033-4033,"[""Jian Chen""]",openalex
A5056214245,https://openalex.org/A5056214245,Christoph Heinzl,https://orcid.org/0000-0002-3173-8871,"[""Christoph Heinzl""]",openalex
A5063965880,https://openalex.org/A5063965880,Stefan Brückner,https://orcid.org/0000-0002-0885-8402,"[""Stefan Brückner""]",openalex
A5000555892,https://openalex.org/A5000555892,Harald Piringer,,"[""Harald Piringer""]",openalex
A5031218830,https://openalex.org/A5031218830,Mahsa Mirzargar,https://orcid.org/0000-0002-5111-5321,"[""Mahsa Mirzargar""]",openalex
A5103752748,https://openalex.org/A5103752748,Robert M. Kirby,,"[""Robert M. Kirby""]",openalex
A5101769619,https://openalex.org/A5101769619,Dongyu Liu,https://orcid.org/0000-0002-8915-2785,"[""Dongyu Liu""]",openalex
A5088199295,https://openalex.org/A5088199295,Di Weng,https://orcid.org/0000-0003-2712-7274,"[""Di Weng""]",openalex
A5109036417,https://openalex.org/A5109036417,Yuhong Li,https://orcid.org/0000-0002-3769-6772,"[""Yuhong Li""]",openalex
A5060363706,https://openalex.org/A5060363706,Jie Bao,https://orcid.org/0000-0002-5642-1993,"[""Jie Bao""]",openalex
A5100681023,https://openalex.org/A5100681023,Yu Zheng,https://orcid.org/0000-0002-5224-4344,"[""Yu Zheng""]",openalex
A5073986937,https://openalex.org/A5073986937,Yingcai Wu,https://orcid.org/0000-0002-1119-3237,"[""Yingcai Wu""]",openalex
A5036872754,https://openalex.org/A5036872754,Jeremy Boy,https://orcid.org/0000-0003-3957-7598,"[""Jeremy Boy""]",openalex
A5081437173,https://openalex.org/A5081437173,Ronald A. Rensink,https://orcid.org/0000-0002-4105-8845,"[""Ronald A. Rensink""]",openalex
A5065644953,https://openalex.org/A5065644953,Bongshin Lee,https://orcid.org/0000-0002-4217-627X,"[""Bongshin Lee""]",openalex
A5068799512,https://openalex.org/A5068799512,Nathalie Henry Riche,https://orcid.org/0000-0003-1759-7512,"[""Nathalie Henry Riche""]",openalex
A5086732355,https://openalex.org/A5086732355,Donghao Ren,https://orcid.org/0000-0001-8666-7241,"[""Donghao Ren""]",openalex
A5057541630,https://openalex.org/A5057541630,Saleema Amershi,https://orcid.org/0000-0002-3294-7288,"[""Saleema Amershi""]",openalex
A5108131775,https://openalex.org/A5108131775,Bongshin Lee,,"[""Bongshin Lee""]",openalex
A5072651383,https://openalex.org/A5072651383,Jina Suh,https://orcid.org/0000-0002-7646-5563,"[""Jina Suh""]",openalex
A5103246485,https://openalex.org/A5103246485,J. D. Williams,https://orcid.org/0000-0003-2460-9673,"[""J. D. Williams""]",openalex
A5018820623,https://openalex.org/A5018820623,Jian Zhao,https://orcid.org/0000-0001-5008-4319,"[""Jian Zhao""]",openalex
A5000474356,https://openalex.org/A5000474356,Nan Cao,https://orcid.org/0000-0003-1316-7515,"[""Nan Cao""]",openalex
A5119246991,https://openalex.org/A5119246991,Zhen Wen,https://orcid.org/0000-0002-6327-5306,"[""Zhen Wen""]",openalex
A5100566791,https://openalex.org/A5100566791,Yale Song,,"[""Yale Song""]",openalex
A5042159546,https://openalex.org/A5042159546,Yu‐Ru Lin,https://orcid.org/0000-0002-8497-3015,"[""Yu‐Ru Lin""]",openalex
A5111545544,https://openalex.org/A5111545544,Michael Cox,,"[""Michael Cox""]",openalex
A5030823954,https://openalex.org/A5030823954,David Ellsworth,https://orcid.org/0009-0000-0428-8302,"[""David Ellsworth""]",openalex
A5024898168,https://openalex.org/A5024898168,Salvatore Rinzivillo,https://orcid.org/0000-0003-4404-4147,"[""Salvatore Rinzivillo""]",openalex
A5009248582,https://openalex.org/A5009248582,Mirco Nanni,https://orcid.org/0000-0003-3534-4332,"[""Mirco Nanni""]",openalex
A5044898565,https://openalex.org/A5044898565,Dino Pedreschi,https://orcid.org/0000-0003-4801-3225,"[""Dino Pedreschi""]",openalex
A5024505700,https://openalex.org/A5024505700,Fosca Giannotti,https://orcid.org/0000-0003-3099-3835,"[""Fosca Giannotti""]",openalex
A5007386215,https://openalex.org/A5007386215,Mahima Pushkarna,https://orcid.org/0000-0002-5903-5510,"[""Mahima Pushkarna""]",openalex
A5082178510,https://openalex.org/A5082178510,Tolga Bolukbasi,,"[""Tolga Bolukbasi""]",openalex
A5044079129,https://openalex.org/A5044079129,Charles D. Stolper,,"[""Charles D. Stolper""]",openalex
A5003606398,https://openalex.org/A5003606398,Thomas Nocke,https://orcid.org/0000-0001-9811-197X,"[""Thomas Nocke""]",openalex
A5056819808,https://openalex.org/A5056819808,Magnus Heitzler,https://orcid.org/0000-0002-9021-4170,"[""Magnus Heitzler""]",openalex
A5010119044,https://openalex.org/A5010119044,Steven M. Drucker,https://orcid.org/0000-0002-5022-9343,"[""Steven M. Drucker""]",openalex
A5064931337,https://openalex.org/A5064931337,Eytan Adar,https://orcid.org/0000-0003-1911-836X,"[""Eytan Adar""]",openalex
A5047677160,https://openalex.org/A5047677160,Attila Gyulassy,https://orcid.org/0000-0002-6046-8022,"[""Attila Gyulassy""]",openalex
A5019902487,https://openalex.org/A5019902487,Peer‐Timo Bremer,https://orcid.org/0000-0003-4107-3831,"[""Peer‐Timo Bremer""]",openalex
A5009460413,https://openalex.org/A5009460413,Valerio Pascucci,https://orcid.org/0000-0002-8877-2042,"[""Valerio Pascucci""]",openalex
A5071898071,https://openalex.org/A5071898071,Christoph Garth,https://orcid.org/0000-0003-1669-8549,"[""Christoph Garth""]",openalex
A5108823863,https://openalex.org/A5108823863,Florian Gerhardt,,"[""Florian Gerhardt""]",openalex
A5000413604,https://openalex.org/A5000413604,Xavier Tricoche,,"[""Xavier Tricoche""]",openalex
A5071220385,https://openalex.org/A5071220385,Hans Hagen,,"[""Hans Hagen""]",openalex
A5054181879,https://openalex.org/A5054181879,Kai Yan,https://orcid.org/0000-0002-4960-7108,"[""Kai Yan""]",openalex
A5076423724,https://openalex.org/A5076423724,Fangzhao Wu,https://orcid.org/0000-0001-9138-1272,"[""Fangzhao Wu""]",openalex
A5051025031,https://openalex.org/A5051025031,Jarke J. van Wijk,https://orcid.org/0000-0002-5128-976X,"[""Jarke J. van Wijk""]",openalex
A5043129522,https://openalex.org/A5043129522,E.R. van Selow,,"[""E.R. van Selow""]",openalex
A5008149778,https://openalex.org/A5008149778,Tim Dwyer,https://orcid.org/0000-0002-9076-9571,"[""Tim Dwyer""]",openalex
A5023110492,https://openalex.org/A5023110492,Karsten Klein,https://orcid.org/0000-0002-8345-5806,"[""Karsten Klein""]",openalex
A5029924721,https://openalex.org/A5029924721,Bireswar Laha,,"[""Bireswar Laha""]",openalex
A5085695563,https://openalex.org/A5085695563,Kim Marriott,https://orcid.org/0000-0002-9813-0377,"[""Kim Marriott""]",openalex
A5070284079,https://openalex.org/A5070284079,Bruce H. Thomas,https://orcid.org/0000-0002-9148-085X,"[""Bruce H. Thomas""]",openalex
A5064855107,https://openalex.org/A5064855107,Enxun Wei,,"[""Enxun Wei""]",openalex
A5107941559,https://openalex.org/A5107941559,Mengchen Liu,https://orcid.org/0000-0002-4160-8608,"[""Mengchen Liu""]",openalex
A5063685742,https://openalex.org/A5063685742,Yang Liu,https://orcid.org/0000-0002-3768-6654,"[""Yang Liu""]",openalex
A5054248372,https://openalex.org/A5054248372,Mor Naaman,https://orcid.org/0000-0002-6436-3877,"[""Mor Naaman""]",openalex
A5038688177,https://openalex.org/A5038688177,Funda Kivran-Swaine,,"[""Funda Kivran-Swaine""]",openalex
A5111834154,https://openalex.org/A5111834154,Matěj Novotný,,"[""Matěj Novotný""]",openalex
A5000755776,https://openalex.org/A5000755776,Helwig Hauser,https://orcid.org/0000-0003-0395-3192,"[""Helwig Hauser""]",openalex
A5009343095,https://openalex.org/A5009343095,Joe Kniss,,"[""Joe Kniss""]",openalex
A5065645994,https://openalex.org/A5065645994,Charles Hansen,https://orcid.org/0000-0002-8480-2152,"[""Charles Hansen""]",openalex
A5101702914,https://openalex.org/A5101702914,Xiaoke Huang,https://orcid.org/0000-0003-0632-4711,"[""Xiaoke Huang""]",openalex
A5102759669,https://openalex.org/A5102759669,Ye Zhao,https://orcid.org/0000-0003-3877-0943,"[""Ye Zhao""]",openalex
A5062325991,https://openalex.org/A5062325991,Chao Ma,https://orcid.org/0000-0002-2016-8084,"[""Chao Ma""]",openalex
A5032694211,https://openalex.org/A5032694211,Jing Yang,https://orcid.org/0000-0001-9218-6954,"[""Jing Yang""]",openalex
A5088393129,https://openalex.org/A5088393129,Xinyue Ye,https://orcid.org/0000-0001-8838-9476,"[""Xinyue Ye""]",openalex
A5010867366,https://openalex.org/A5010867366,Chong Zhang,https://orcid.org/0000-0003-0576-6016,"[""Chong Zhang""]",openalex
A5048992354,https://openalex.org/A5048992354,Jo Wood,https://orcid.org/0000-0001-9270-247X,"[""Jo Wood""]",openalex
A5079369129,https://openalex.org/A5079369129,Jason Dykes,https://orcid.org/0000-0002-8096-5763,"[""Jason Dykes""]",openalex
A5071681891,https://openalex.org/A5071681891,Aidan Slingsby,https://orcid.org/0000-0003-3941-553X,"[""Aidan Slingsby""]",openalex
A5037329012,https://openalex.org/A5037329012,Keith Clarke,https://orcid.org/0000-0001-5805-6056,"[""Keith Clarke""]",openalex
A5074734666,https://openalex.org/A5074734666,Julien Tierny,https://orcid.org/0000-0003-0056-2831,"[""Julien Tierny""]",openalex
A5055690572,https://openalex.org/A5055690572,Guillaume Favelier,,"[""Guillaume Favelier""]",openalex
A5070956346,https://openalex.org/A5070956346,Joshua A. Levine,https://orcid.org/0000-0002-4302-1704,"[""Joshua A. Levine""]",openalex
A5063064518,https://openalex.org/A5063064518,Charles Gueunet,https://orcid.org/0000-0001-6288-4540,"[""Charles Gueunet""]",openalex
A5023234129,https://openalex.org/A5023234129,Michael A. Michaux,https://orcid.org/0000-0002-2697-2831,"[""Michael A. Michaux""]",openalex
A5101544317,https://openalex.org/A5101544317,Moritz Weber,https://orcid.org/0000-0002-3959-2010,"[""Moritz Weber""]",openalex
A5110622459,https://openalex.org/A5110622459,Wolfgang Müller,,"[""Wolfgang Müller""]",openalex
A5087146581,https://openalex.org/A5087146581,Lane Harrison,https://orcid.org/0000-0003-3029-2799,"[""Lane Harrison""]",openalex
A5019781916,https://openalex.org/A5019781916,Fumeng Yang,https://orcid.org/0000-0002-8401-2580,"[""Fumeng Yang""]",openalex
A5043405353,https://openalex.org/A5043405353,Steven Franconeri,https://orcid.org/0000-0001-5244-9764,"[""Steven Franconeri""]",openalex
A5089451178,https://openalex.org/A5089451178,Remco Chang,https://orcid.org/0000-0002-6484-6430,"[""Remco Chang""]",openalex
A5090876108,https://openalex.org/A5090876108,Corinna Vehlow,,"[""Corinna Vehlow""]",openalex
A5065310800,https://openalex.org/A5065310800,Fabian Beck,https://orcid.org/0000-0003-4042-3043,"[""Fabian Beck""]",openalex
A5008702561,https://openalex.org/A5008702561,Stephan Diehl,https://orcid.org/0000-0002-4287-7447,"[""Stephan Diehl""]",openalex
