author_id_1,author_id_2,weight
A5028125399,A5091622251,1
A5028125399,A5109035905,1
A5028125399,A5109551977,1
A5028145840,A5037010935,1
A5028145840,A5083349475,1
A5028145840,A5086339713,1
A5028145840,A5113602591,1
A5028230846,A5038775008,1
A5028230846,A5100332661,1
A5028230846,A5100606995,1
A5028230846,A5107904995,1
A5028237720,A5100815366,1
A5028237720,A5112684709,1
A5028264773,A5100728059,1
A5028265195,A5052937079,1
A5028265195,A5055750487,1
A5028265195,A5069708834,1
A5028265195,A5091630951,1
A5028324092,A5070670810,1
A5028324092,A5076034475,1
A5028324092,A5100417843,1
A5028324092,A5100456016,1
A5028327815,A5041191852,1
A5028327815,A5113153568,1
A5028328053,A5045125867,1
A5028328053,A5046574356,1
A5028328053,A5054509798,1
A5028328053,A5072624020,1
A5028328053,A5091379507,1
A5028328053,A5100660431,1
A5028328053,A5110816930,1
A5028328053,A5113522553,1
A5028354772,A5059975572,1
A5028355998,A5068085968,1
A5028355998,A5090570042,1
A5028357447,A5037387341,1
A5028357447,A5044182284,1
A5028357447,A5057085103,1
A5028357447,A5091622251,1
A5028376903,A5034277315,1
A5028376903,A5054015080,1
A5028376903,A5070284079,1
A5028376903,A5085695563,1
A5028389781,A5047802785,1
A5028389781,A5110845757,1
A5028391969,A5109918057,1
A5028406899,A5028843823,1
A5028406899,A5100462860,1
A5028406899,A5100714578,1
A5028439227,A5049188592,1
A5028439227,A5100388805,1
A5028439227,A5100399667,1
A5028439227,A5102725723,1
A5028447826,A5047566304,1
A5028447826,A5059447967,1
A5028448267,A5035069592,1
A5028448267,A5091023123,1
A5028448431,A5029621326,1
A5028506925,A5044388347,1
A5028506925,A5044784936,1
A5028506925,A5063230893,1
A5028506925,A5065943691,1
A5028506925,A5066126749,1
A5028506925,A5073188354,1
A5028506925,A5073315969,1
A5028506925,A5112620191,1
A5028513822,A5034040010,1
A5028513822,A5036489223,1
A5028513822,A5038705854,1
A5028513822,A5040794392,1
A5028513822,A5058345780,1
A5028513822,A5062766883,1
A5028513822,A5063002460,1
A5028513822,A5064480048,1
A5028513822,A5081290775,1
A5028513822,A5084459196,1
A5028513822,A5096530578,1
A5028513822,A5114935774,1
A5028515568,A5044733153,1
A5028521082,A5058615764,1
A5028521537,A5066851412,1
A5028521537,A5109139516,1
A5028521832,A5038464567,1
A5028521832,A5039517392,1
A5028521832,A5047916823,1
A5028521832,A5060608833,1
A5028521832,A5076925843,1
A5028521832,A5079085366,1
A5028521832,A5085552629,1
A5028529600,A5051755944,1
A5028529600,A5075135613,1
A5028529600,A5109244259,1
A5028531367,A5033509167,1
A5028531367,A5058360336,1
A5028531367,A5063964395,1
A5028531367,A5072665632,1
A5028531367,A5076860785,1
A5028531367,A5077663928,1
A5028531367,A5084869623,1
A5028531367,A5108192133,1
A5028576402,A5040889301,1
A5028576402,A5051476847,1
A5028583853,A5030485512,1
A5028583853,A5033987709,1
A5028583853,A5039910512,1
A5028583853,A5082749324,1
A5028583853,A5109335900,1
A5028626524,A5110998886,1
A5028646122,A5029864677,1
A5028646122,A5067567951,1
A5028646122,A5067621853,1
A5028646122,A5101406351,1
A5028658741,A5049607294,1
A5028658741,A5056903170,1
A5028658741,A5058676844,1
A5028658741,A5064504410,1
A5028658741,A5071892737,1
A5028659844,A5031353585,1
A5028659844,A5070956346,1
A5028659844,A5071898071,1
A5028659844,A5089798202,1
A5028740118,A5034313249,1
A5028740118,A5047827833,1
A5028740118,A5079916657,1
A5028740118,A5102150262,1
A5028768474,A5059697947,1
A5028768474,A5082522967,1
A5028781666,A5031570473,1
A5028781666,A5043433191,1
A5028781666,A5053235466,1
A5028781666,A5055204153,1
A5028781666,A5062795084,1
A5028781666,A5065039357,1
A5028781666,A5101928782,1
A5028781666,A5109232507,1
A5028781666,A5109478560,1
A5028786756,A5028868240,1
A5028789964,A5050846738,1
A5028789964,A5051260332,1
A5028789964,A5067858887,1
A5028789964,A5080033774,1
A5028789964,A5092616558,1
A5028792406,A5032433963,1
A5028792406,A5078086722,1
A5028793315,A5043151044,1
A5028793315,A5047169723,1
A5028793315,A5065943691,1
A5028793315,A5086868908,1
A5028793315,A5112710952,1
A5028810096,A5029336209,1
A5028810096,A5108428297,1
A5028841214,A5060920196,1
A5028841214,A5087647732,1
A5028843823,A5100462860,1
A5028843823,A5100714578,1
A5028853183,A5035052603,1
A5028853183,A5054189045,1
A5028853183,A5068161656,1
A5028853183,A5089500765,1
A5028853183,A5102234375,1
A5028885392,A5089373476,1
A5028885566,A5038943746,1
A5028885566,A5046620680,1
A5028885566,A5058720963,1
A5028885566,A5079897672,1
A5028885566,A5086732355,1
A5028906205,A5031972964,1
A5028906205,A5033202378,1
A5028906205,A5041351483,1
A5028906205,A5041468072,1
A5028906205,A5044266730,1
A5028906205,A5044557847,1
A5028906205,A5047978398,1
A5028906205,A5053588403,1
A5028906205,A5062254329,1
A5028906205,A5085521539,1
A5028906205,A5103060523,1
A5028906205,A5108267469,1
A5028906205,A5114031893,1
A5028908532,A5040201579,1
A5028928243,A5036897675,1
A5028928243,A5050639579,1
A5028928243,A5100366514,1
A5028945768,A5067806552,1
A5028945768,A5073619125,1
A5028945768,A5073935117,1
A5028969710,A5039231102,1
A5028969710,A5091466289,1
A5028969710,A5100660205,1
A5028969710,A5101701031,1
A5028974723,A5109163772,1
A5028982390,A5108525733,1
A5028988873,A5102773082,1
A5028995506,A5041617939,1
A5028995506,A5052234283,1
A5028995506,A5056104510,1
A5028995506,A5063533296,1
A5028995506,A5064300637,1
A5028995506,A5114061848,1
A5028998272,A5032486279,1
A5028998272,A5052391925,1
A5028998272,A5084668442,1
A5028998272,A5085054708,1
A5029002380,A5068352067,1
A5029002380,A5087960974,1
A5029002380,A5098113210,1
A5029018906,A5031144678,1
A5029018906,A5101031461,1
A5029074262,A5051532808,1
A5029074262,A5059641706,1
A5029074262,A5063890041,1
A5029076777,A5033076979,1
A5029076777,A5042989375,1
A5029076777,A5058353646,1
A5029076777,A5060935547,1
A5029076777,A5068373092,1
A5029084614,A5031570473,1
A5029084614,A5034961780,1
A5029084614,A5048992354,1
A5029084614,A5059302828,1
A5029084614,A5060602503,1
A5029084614,A5066087105,1
A5029084614,A5068168522,1
A5029084614,A5068805525,1
A5029084614,A5071681891,1
A5029084614,A5073647822,1
A5029084614,A5079369129,1
A5029084614,A5091379507,1
A5029084614,A5100717642,1
A5029084614,A5100867302,1
A5029090764,A5047827833,1
A5029096599,A5047521612,1
A5029096599,A5050639579,1
A5029096599,A5061160663,1
A5029096599,A5062771767,1
A5029096599,A5071070416,1
A5029096599,A5109455937,1
A5029096599,A5111988164,1
A5029127355,A5065590971,1
A5029127355,A5085014218,1
A5029161249,A5038954689,1
A5029161249,A5065645994,1
A5029166028,A5053366318,1
A5029166028,A5058912459,1
A5029166028,A5061859149,1
A5029166028,A5087889244,1
A5029171090,A5030703335,1
A5029171090,A5033881178,1
A5029173221,A5035492125,1
A5029173221,A5042080340,1
A5029173221,A5042382359,1
A5029173221,A5079997473,1
A5029173221,A5088255721,1
A5029205068,A5062288739,1
A5029205068,A5071409576,1
A5029206602,A5056438865,1
A5029206602,A5072400997,1
A5029224773,A5037495122,1
A5029224773,A5043151044,1
A5029224773,A5062859783,1
A5029224773,A5091300565,1
A5029224773,A5102392400,1
A5029235009,A5031598846,1
A5029235009,A5064384210,1
A5029235009,A5083441023,1
A5029283960,A5034830550,1
A5029283960,A5051079407,1
A5029293755,A5039517392,1
A5029293755,A5067150602,1
A5029293755,A5069204507,1
A5029293755,A5070670810,1
A5029293755,A5081073195,1
A5029293755,A5088132685,1
A5029293755,A5101515386,1
A5029293755,A5102759669,1
A5029305643,A5077270817,1
A5029317616,A5032045555,1
A5029317616,A5033801646,1
A5029317616,A5036750358,1
A5029317616,A5051193196,1
A5029317616,A5061485712,1
A5029317616,A5061817648,1
A5029317616,A5064720873,1
A5029317616,A5065868869,1
A5029317616,A5071922502,1
A5029317616,A5088765893,1
A5029317616,A5090570042,1
A5029317616,A5102923390,1
A5029336209,A5029495631,1
A5029336209,A5037765669,1
A5029336209,A5044906443,1
A5029336209,A5054009736,1
A5029336209,A5057709184,1
A5029336209,A5059711728,1
A5029336209,A5062488503,1
A5029336209,A5063964395,1
A5029336209,A5067273223,1
A5029336209,A5069807913,1
A5029336209,A5070427400,1
A5029336209,A5071898071,1
A5029336209,A5071924144,1
A5029336209,A5077096282,1
A5029336209,A5077188850,1
A5029336209,A5079275693,1
A5029336209,A5080591014,1
A5029336209,A5083182139,1
A5029336209,A5087834951,1
A5029336209,A5088801169,1
A5029336209,A5091451238,1
A5029336209,A5101451813,1
A5029336209,A5101842842,1
A5029336209,A5106979225,1
A5029336209,A5109522032,1
A5029336209,A5110160613,1
A5029336209,A5113721582,1
A5029341261,A5089371996,1
A5029341261,A5101466169,1
A5029341261,A5111903238,1
A5029345382,A5049050148,1
A5029345382,A5050252059,1
A5029345382,A5052752621,1
A5029345382,A5100645160,1
A5029345382,A5101881825,1
A5029345382,A5109779273,1
A5029345382,A5113375371,1
A5029374376,A5042377165,1
A5029374376,A5054621440,1
A5029379745,A5049451858,1
A5029379745,A5082598478,1
A5029379745,A5100346965,1
A5029379745,A5100398611,1
A5029379745,A5102022483,1
A5029385029,A5047120412,1
A5029399661,A5041484012,1
A5029399661,A5054749881,1
A5029399661,A5091466289,1
A5029399661,A5101839749,1
A5029403462,A5045542854,1
A5029417016,A5038032626,1
A5029417016,A5043405353,1
A5029417016,A5044546139,1
A5029417016,A5048743653,1
A5029417016,A5100688179,1
A5029417016,A5102913756,1
A5029417016,A5102923390,1
A5029437914,A5033953993,1
A5029437914,A5035997603,1
A5029437914,A5072301014,1
A5029463759,A5049315614,1
A5029463759,A5054301814,1
A5029463759,A5056555647,1
A5029463759,A5074011246,1
A5029463759,A5088912607,1
A5029476039,A5034723250,1
A5029476039,A5061644705,1
A5029476039,A5083995476,1
A5029476039,A5112013174,1
A5029495631,A5046565976,1
A5029495631,A5047314988,1
A5029495631,A5063964395,1
A5029495631,A5069603364,1
A5029495631,A5088801169,1
A5029499960,A5039241159,1
A5029499960,A5072386149,1
A5029499960,A5085507158,1
A5029506224,A5038629539,1
A5029506224,A5041755435,1
A5029506224,A5048364702,1
A5029506224,A5066369450,1
A5029506224,A5075766572,1
A5029506224,A5078390327,1
A5029506224,A5084781695,1
A5029506224,A5100332661,1
A5029506224,A5100370897,1
A5029506224,A5100371015,1
A5029506224,A5100372368,1
A5029506224,A5102902131,1
A5029506224,A5107904995,1
A5029506224,A5108429764,1
A5029506224,A5108824539,1
A5029506224,A5113517476,1
A5029516239,A5032694211,1
A5029516239,A5062325991,1
A5029516239,A5088393129,1
A5029516239,A5091423720,1
A5029516239,A5100344522,1
A5029516239,A5100455919,1
A5029516239,A5101971518,1
A5029516239,A5102759669,1
A5029588473,A5101409792,1
A5029613832,A5032984381,1
A5029613832,A5043872451,1
A5029613832,A5050715942,1
A5029613832,A5055204153,1
A5029613832,A5070054672,1
A5029613832,A5073468085,1
A5029613832,A5091630951,1
A5029613832,A5102082175,1
A5029613832,A5110467360,1
A5029613832,A5111985276,1
A5029613832,A5113526945,1
A5029615266,A5047898395,1
A5029621326,A5035024174,1
A5029621326,A5035169954,1
A5029621326,A5037495122,1
A5029621326,A5037572274,1
A5029621326,A5038629539,1
A5029621326,A5040830361,1
A5029621326,A5043151044,1
A5029621326,A5046771643,1
A5029621326,A5050779255,1
A5029621326,A5054001020,1
A5029621326,A5054189757,1
A5029621326,A5057004360,1
A5029621326,A5064357435,1
A5029621326,A5067074940,1
A5029621326,A5072566909,1
A5029621326,A5081572822,1
A5029621326,A5086100757,1
A5029621326,A5087449583,1
A5029621326,A5103649164,1
A5029621326,A5109403506,1
A5029621326,A5113153568,1
A5029628813,A5043347770,1
A5029628813,A5065040154,1
A5029644900,A5060482047,1
A5029644900,A5082933040,1
A5029644900,A5084471891,1
A5029654352,A5057213694,1
A5029654352,A5112805597,1
A5029660064,A5108851816,1
A5029660064,A5111410481,1
A5029714731,A5029758092,1
A5029714731,A5048567843,1
A5029714731,A5067858887,1
A5029758092,A5048567843,1
A5029758092,A5067858887,1
A5029771386,A5085460170,1
A5029773243,A5102902866,1
A5029790391,A5043151044,1
A5029790391,A5082790087,1
A5029812935,A5059594867,1
A5029812935,A5088769444,1
A5029815396,A5031005751,1
A5029815396,A5032305401,1
A5029815396,A5034277315,1
A5029815396,A5038023755,1
A5029815396,A5038771285,1
A5029815396,A5040516099,1
A5029815396,A5043405353,1
A5029815396,A5047803478,1
A5029815396,A5054725183,1
A5029815396,A5055241025,1
A5029815396,A5060725233,1
A5029815396,A5068799512,1
A5029815396,A5074038943,1
A5029815396,A5079537893,1
A5029815396,A5081816373,1
A5029815396,A5087541737,1
A5029815396,A5089966552,1
A5029815396,A5101526271,1
A5029815396,A5101731429,1
A5029815396,A5103054696,1
A5029815396,A5104038125,1
A5029815396,A5113727991,1
A5029818256,A5031570473,1
A5029818256,A5062867814,1
A5029818256,A5066103350,1
A5029818256,A5071898071,1
A5029818256,A5082103604,1
A5029818256,A5086722983,1
A5029818256,A5087268805,1
A5029818256,A5090903423,1
A5029818256,A5091133814,1
A5029818256,A5091630951,1
A5029818256,A5110321988,1
A5029818256,A5113153568,1
A5029839417,A5031905656,1
A5029839417,A5097573644,1
A5029839417,A5109433885,1
A5029839417,A5112353967,1
A5029839417,A5112462951,1
A5029864677,A5031972964,1
A5029864677,A5045835385,1
A5029864677,A5045900083,1
A5029864677,A5067621853,1
A5029864677,A5073731680,1
A5029864677,A5077973472,1
A5029864677,A5101406351,1
A5029865870,A5035843473,1
A5029865870,A5069812590,1
A5029865870,A5109216322,1
A5029891014,A5030179454,1
A5029891014,A5037482596,1
A5029891014,A5074546601,1
A5029924721,A5030179454,1
A5029924721,A5067898673,1
A5029924721,A5069853790,1
A5029924721,A5070284079,1
A5029924721,A5085695563,1
A5029956777,A5030588495,1
A5029956777,A5035230084,1
A5029956777,A5046834781,1
A5029956777,A5051025031,1
A5029956777,A5060853040,1
A5029956777,A5070949080,1
A5029960085,A5048654383,1
A5029960085,A5086180500,1
A5030043185,A5042348675,1
A5030043185,A5054038232,1
A5030043185,A5056651101,1
A5030043185,A5079291115,1
A5030043185,A5090440421,1
A5030043185,A5109011007,1
A5030043185,A5113684296,1
A5030050956,A5067876179,1
A5030050956,A5073465792,1
A5030050956,A5083931343,1
A5030050956,A5089904045,1
A5030062789,A5056923138,1
A5030066648,A5031570473,1
A5030066648,A5037495122,1
A5030066648,A5043151044,1
A5030066648,A5043608701,1
A5030066648,A5051666919,1
A5030066648,A5054189757,1
A5030066648,A5068697849,1
A5030066648,A5072700322,1
A5030083928,A5040659878,1
A5030083928,A5073883651,1
A5030083928,A5086260296,1
A5030084361,A5032512451,1
A5030084361,A5038023755,1
A5030084361,A5042895577,1
A5030084361,A5048194226,1
A5030084361,A5050391966,1
A5030084361,A5057025575,1
A5030084361,A5060805711,1
A5030084361,A5064219476,1
A5030084361,A5065644953,1
A5030084361,A5068562407,1
A5030084361,A5070424474,1
A5030084361,A5073516753,1
A5030084361,A5074749667,1
A5030084361,A5082668404,1
A5030084361,A5082796790,1
A5030084361,A5086910660,1
A5030084361,A5087287236,1
A5030084361,A5091157999,1
A5030084361,A5102152465,1
A5030084361,A5103851787,1
A5030084361,A5111820297,1
A5030102646,A5031186288,1
A5030119547,A5053624800,1
A5030119547,A5064940385,1
A5030119547,A5078509286,1
A5030139366,A5040827349,1
A5030139366,A5054141042,1
A5030139366,A5068438875,1
A5030139366,A5070100758,1
A5030139366,A5079289629,1
A5030139366,A5080137012,1
A5030139366,A5086610229,1
A5030139366,A5087319127,1
A5030139366,A5090559121,1
A5030139366,A5106486061,1
A5030139366,A5111991604,1
A5030146315,A5043151044,1
A5030146315,A5060664606,1
A5030146315,A5063426870,1
A5030146315,A5066335313,1
A5030146315,A5072912898,1
A5030146315,A5092528206,1
A5030146315,A5113517476,1
A5030148225,A5032121234,1
A5030148225,A5065885664,1
A5030148225,A5080082057,1
A5030148225,A5090570042,1
A5030148225,A5101738811,1
A5030148225,A5111998339,1
A5030165309,A5053780707,1
A5030169430,A5043110166,1
A5030169430,A5081043223,1
A5030179454,A5030897241,1
A5030179454,A5031431096,1
A5030179454,A5038160862,1
A5030179454,A5038994213,1
A5030179454,A5043007477,1
A5030179454,A5044146574,1
A5030179454,A5045442028,1
A5030179454,A5047827833,1
A5030179454,A5048780291,1
A5030179454,A5051741164,1
A5030179454,A5056104510,1
A5030179454,A5056355204,1
A5030179454,A5058360336,1
A5030179454,A5059033742,1
A5030179454,A5061483002,1
A5030179454,A5065688250,1
A5030179454,A5067000740,1
A5030179454,A5067898673,1
A5030179454,A5067948188,1
A5030179454,A5069853790,1
A5030179454,A5072814762,1
A5030179454,A5074546601,1
A5030179454,A5076081056,1
A5030179454,A5076798669,1
A5030179454,A5078324359,1
A5030179454,A5079916657,1
A5030179454,A5080754201,1
A5030179454,A5082204611,1
A5030179454,A5086181251,1
A5030179454,A5086539903,1
A5030179454,A5086693893,1
A5030179454,A5086764360,1
A5030179454,A5087718701,1
A5030179454,A5100326436,1
A5030179454,A5100366510,1
A5030179454,A5100756751,1
A5030179454,A5101598415,1
A5030179454,A5101919598,1
A5030179454,A5102742264,1
A5030179454,A5103642464,1
A5030179454,A5103805703,1
A5030179454,A5108264054,1
A5030179454,A5109117161,1
A5030179454,A5109508738,1
A5030179454,A5109840277,1
A5030179454,A5110754903,1
A5030179454,A5111602424,1
A5030179454,A5111994461,1
A5030187840,A5100337178,1
A5030187840,A5108089001,1
A5030208731,A5051278816,1
A5030219659,A5107868159,1
A5030219659,A5108376919,1
A5030234652,A5091466289,1
A5030234652,A5110917883,1
A5030239592,A5036489223,1
A5030239592,A5037110552,1
A5030239592,A5058725831,1
A5030239592,A5068526974,1
A5030239592,A5100410058,1
A5030239592,A5100609686,1
A5030265440,A5081299245,1
A5030265440,A5082419776,1
A5030265440,A5109341575,1
A5030265440,A5110972863,1
A5030293383,A5039626800,1
A5030293383,A5053136336,1
A5030293383,A5055750487,1
A5030293383,A5086223886,1
A5030293383,A5087836838,1
A5030293383,A5108990430,1
A5030293804,A5032569518,1
A5030293804,A5039792766,1
A5030293804,A5065954205,1
A5030293804,A5066917584,1
A5030293804,A5089405476,1
A5030293804,A5101526271,1
A5030293804,A5103331862,1
A5030329460,A5034277315,1
A5030329460,A5040772427,1
A5030329460,A5049449495,1
A5030329460,A5064480048,1
A5030329460,A5066489048,1
A5030329460,A5101907560,1
A5030329460,A5101961269,1
A5030334093,A5101451813,1
A5030334093,A5108797534,1
A5030346871,A5067274220,1
A5030346871,A5102798174,1
A5030359278,A5039343836,1
A5030359278,A5067830242,1
A5030359278,A5081228191,1
A5030359278,A5107100061,1
A5030359278,A5107100062,1
A5030373337,A5036159118,1
A5030373337,A5041404935,1
A5030373337,A5048780291,1
A5030373337,A5063502813,1
A5030373337,A5080292005,1
A5030373337,A5080609811,1
A5030373337,A5102833835,1
A5030384394,A5031571414,1
A5030384394,A5034670941,1
A5030384394,A5034806125,1
A5030384394,A5037563074,1
A5030384394,A5044275844,1
A5030384394,A5044424052,1
A5030384394,A5049142695,1
A5030384394,A5049903568,1
A5030384394,A5066351376,1
A5030384394,A5068342498,1
A5030384394,A5073133012,1
A5030384394,A5084779835,1
A5030384394,A5087402778,1
A5030384394,A5091466289,1
A5030384394,A5100452126,1
A5030384394,A5100653962,1
A5030384394,A5108524080,1
A5030384394,A5109081047,1
A5030384394,A5109434353,1
A5030384394,A5109857294,1
A5030384394,A5110041711,1
A5030384394,A5112855730,1
A5030384394,A5112867598,1
A5030384394,A5113935679,1
A5030429587,A5073619125,1
A5030429587,A5100425172,1
A5030429587,A5100706689,1
A5030429587,A5103283733,1
A5030439152,A5030890781,1
A5030439152,A5050789731,1
A5030439152,A5054229279,1
A5030439152,A5054266030,1
A5030439152,A5058722948,1
A5030439152,A5085517250,1
A5030439152,A5086735275,1
A5030439152,A5091324880,1
A5030467884,A5068407611,1
A5030467884,A5072282499,1
A5030467884,A5079916657,1
A5030485512,A5033987709,1
A5030485512,A5039910512,1
A5030485512,A5078340650,1
A5030485512,A5082749324,1
A5030485512,A5086780511,1
A5030485512,A5109335900,1
A5030558597,A5081622405,1
A5030558597,A5104038125,1
A5030567814,A5056069234,1
A5030572693,A5036451544,1
